sep=,
DeviceTag:,B
FirmwareVersion:,3.0.0
AppVersion:,2023.6.0
StartTime: ,2024-03-14_11:50:42_000 EDT
© Movella Technologies B. V. 2005-2024

PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z
0,3304171525,0.168793,-0.664852,0.002312,-0.727651,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000
1,3304188192,0.168820,-0.664883,0.002236,-0.727617,9.67303562164307,-2.33691048622131,1.14993393421173,3.73125171661377,2.94976973533630,1.10145497322083
2,3304204859,0.168925,-0.664855,0.002092,-0.727618,9.76094245910645,-2.33962583541870,1.14729082584381,4.52869033813477,3.31238150596619,1.14426660537720
3,3304221526,0.168987,-0.664825,0.001982,-0.727631,9.78849124908447,-2.29884576797485,1.15335714817047,4.28526735305786,3.39087200164795,1.08890473842621
4,3304238193,0.168937,-0.664814,0.001975,-0.727653,9.79567813873291,-2.25710129737854,1.17807078361511,3.24348330497742,3.45568442344666,0.98782414197922
5,3304254860,0.168788,-0.664837,0.002074,-0.727667,9.77166938781738,-2.28385138511658,1.15482556819916,2.17146372795105,3.39261317253113,0.98428958654404
6,3304271527,0.168611,-0.664896,0.002214,-0.727653,9.74275588989258,-2.29147982597351,1.15851855278015,1.82401466369629,3.11184692382812,1.05882251262665
7,3304288194,0.168449,-0.664933,0.002364,-0.727657,9.74475574493408,-2.31979703903198,1.19740426540375,1.99214982986450,3.29359531402588,1.18107223510742
8,3304304861,0.168350,-0.664896,0.002484,-0.727713,9.73647499084473,-2.31868791580200,1.15482330322266,2.31517696380615,3.91412663459778,1.27234303951263
9,3304321528,0.168260,-0.664859,0.002570,-0.727767,9.70425701141357,-2.33242821693420,1.14167737960815,2.65001201629639,3.84020853042603,1.18066251277924
10,3304338195,0.168234,-0.664835,0.002541,-0.727796,9.72729015350342,-2.33784270286560,1.14859092235565,3.41499900817871,3.54324150085449,0.99589228630066
11,3304354862,0.168230,-0.664799,0.002487,-0.727829,9.77013301849365,-2.34277009963989,1.12770152091980,3.70680522918701,3.57770419120789,0.98671019077301
12,3304371529,0.168268,-0.664764,0.002380,-0.727853,9.78868865966797,-2.30903434753418,1.13960206508636,4.09009838104248,3.49182391166687,0.95708900690079
13,3304388196,0.168300,-0.664763,0.002268,-0.727847,9.75612068176270,-2.23762178421021,1.13889098167419,4.04103755950928,3.17416262626648,0.93749535083771
14,3304404863,0.168230,-0.664802,0.002283,-0.727827,9.76053428649902,-2.22149372100830,1.15269482135773,3.26234769821167,2.98325896263123,1.07262802124023
15,3304421530,0.168124,-0.664842,0.002396,-0.727815,9.78576374053955,-2.24867606163025,1.17458999156952,2.26338768005371,3.19547224044800,1.28554618358612
16,3304438197,0.167991,-0.664865,0.002586,-0.727824,9.76318645477295,-2.29075670242310,1.18658947944641,1.75888156890869,3.47646927833557,1.48364746570587
17,3304454864,0.167865,-0.664880,0.002760,-0.727839,9.74337196350098,-2.35600805282593,1.16996061801910,1.81784200668335,3.54170489311218,1.42049944400787
18,3304471531,0.167799,-0.664881,0.002834,-0.727853,9.74528694152832,-2.35587072372437,1.19480228424072,2.72741317749023,3.45766949653625,1.28920888900757
19,3304488198,0.167789,-0.664883,0.002838,-0.727853,9.75630187988281,-2.33404922485352,1.18600940704346,3.29388880729675,3.31814408302307,1.25610423088074
20,3304504865,0.167803,-0.664877,0.002830,-0.727855,9.74877834320068,-2.31532359123230,1.18461549282074,3.35017323493958,3.38442993164062,1.29873681068420
21,3304521532,0.167829,-0.664858,0.002795,-0.727866,9.74904441833496,-2.32628893852234,1.15832591056824,3.55067014694214,3.45656871795654,1.23190045356750
22,3304538199,0.167860,-0.664831,0.002732,-0.727885,9.73864841461182,-2.32516765594482,1.14518201351166,3.89585232734680,3.45928382873535,1.14483034610748
23,3304554866,0.167874,-0.664795,0.002682,-0.727914,9.75876903533936,-2.26202845573425,1.12503826618195,3.80496573448181,3.55813598632812,1.10529696941376
24,3304571533,0.167851,-0.664789,0.002706,-0.727925,9.75503540039062,-2.22931337356567,1.14681410789490,3.12820100784302,3.43698787689209,1.26272547245026
25,3304588200,0.167769,-0.664799,0.002826,-0.727934,9.75401782989502,-2.26168012619019,1.15419805049896,2.20276284217834,3.49745917320251,1.39630854129791
26,3304604867,0.167657,-0.664828,0.002946,-0.727933,9.73872184753418,-2.30456280708313,1.11019861698151,2.21431374549866,3.31550621986389,1.27505767345428
27,3304621534,0.167568,-0.664852,0.003032,-0.727931,9.75690841674805,-2.31179428100586,1.13875651359558,2.58951473236084,3.26968526840210,1.24897134304047
