sep=,
DeviceTag:,A
FirmwareVersion:,3.0.0
AppVersion:,2023.6.0
StartTime: ,2024-03-14_11:50:42_000 EDT
© Movella Technologies B. V. 2005-2024

PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z
0,3304188192,0.805843,-0.057598,0.314848,-0.498167,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000
1,3304204859,0.805834,-0.057628,0.314921,-0.498131,-4.43977499008179,-4.04504156112671,7.90329313278198,0.47165787220001,0.92291510105133,1.09040939807892
2,3304221526,0.805837,-0.057787,0.315056,-0.498023,-4.47949171066284,-4.12580108642578,7.89019346237183,-0.63942754268646,0.73900324106216,1.33880138397217
3,3304238193,0.805850,-0.057793,0.315068,-0.497994,-4.51558876037598,-4.02871704101562,7.91062974929810,0.85885781049728,0.64030468463898,1.10634052753448
4,3304254860,0.805812,-0.058312,0.315374,-0.497802,-4.49698257446289,-4.00490808486938,7.92401075363159,-3.39374017715454,0.53735440969467,0.91036498546600
5,3304271527,0.805791,-0.058782,0.315646,-0.497607,-4.44676446914673,-4.12712621688843,7.88106966018677,-2.96790361404419,0.50708025693893,1.00527286529541
6,3304288194,0.805791,-0.058867,0.315717,-0.497553,-4.46139764785767,-4.09235668182373,7.87828016281128,0.09622690826654,0.66018015146255,1.16455829143524
7,3304304861,0.805797,-0.058977,0.315796,-0.497479,-4.45515251159668,-4.09595680236816,7.89252996444702,-0.06127198040485,0.62875336408615,1.18239748477936
8,3304321528,0.805817,-0.058803,0.315731,-0.497510,-4.45930576324463,-4.11892080307007,7.88430929183960,2.19372749328613,0.79166287183762,1.25945317745209
9,3304338195,0.805840,-0.058557,0.315633,-0.497564,-4.49693202972412,-4.00131654739380,7.88572883605957,2.81045603752136,0.89812219142914,1.21030259132385
10,3304354862,0.805807,-0.058746,0.315770,-0.497507,-4.51647996902466,-4.05996894836426,7.91394567489624,-0.68864232301712,0.77911275625229,0.80491757392883
11,3304371529,0.805762,-0.058817,0.315826,-0.497536,-4.46963262557983,-4.12814950942993,7.89136695861816,0.44618600606918,0.80349600315094,0.48883116245270
12,3304388196,0.805717,-0.058969,0.315903,-0.497543,-4.46230936050415,-4.09212875366211,7.91560220718384,-0.13853268325329,0.62666589021683,0.46512660384178
13,3304404863,0.805735,-0.059018,0.315938,-0.497485,-4.43430089950562,-4.19622993469238,7.85464143753052,0.49429947137833,0.60424196720123,1.18689250946045
14,3304421530,0.805739,-0.058173,0.315476,-0.497871,-4.45051860809326,-4.12126636505127,7.88280057907104,8.06634902954102,1.09271466732025,0.49253231287003
15,3304438197,0.805762,-0.057746,0.315244,-0.498031,-4.52008771896362,-3.94112300872803,7.94107151031494,4.51599359512329,0.83742016553879,0.92820435762405
16,3304454864,0.805722,-0.057901,0.315330,-0.498024,-4.48591136932373,-4.00838565826416,7.91750669479370,-0.22241424024105,0.63310742378235,0.56911414861679
17,3304471531,0.805672,-0.058134,0.315457,-0.497997,-4.48317575454712,-4.06289958953857,7.91578245162964,-0.86079800128937,0.59472680091858,0.53031086921692
18,3304488198,0.805674,-0.058483,0.315666,-0.497819,-4.42975997924805,-4.17068433761597,7.86256217956543,-2.05835843086243,0.50650399923325,1.26453745365143
19,3304504865,0.805714,-0.058029,0.315400,-0.497976,-4.47490978240967,-4.12829494476318,7.87506198883057,4.76127243041992,0.68393582105637,1.08628571033478
20,3304521532,0.805745,-0.057883,0.315304,-0.498004,-4.52954626083374,-3.92580032348633,7.92031860351562,2.18979597091675,0.53006756305695,1.17932379245758
21,3304538199,0.805708,-0.058278,0.315548,-0.497864,-4.47353982925415,-4.03187561035156,7.90636348724365,-2.38137269020081,0.63949787616730,0.85096913576126
22,3304554866,0.805706,-0.058478,0.315667,-0.497767,-4.46620845794678,-4.16629791259766,7.86418247222900,-0.70568752288818,0.60210335254669,1.01679849624634
23,3304571533,0.805722,-0.058415,0.315616,-0.497781,-4.46981191635132,-4.08976888656616,7.88851594924927,1.52675998210907,0.51724839210510,1.05506396293640
24,3304588200,0.805721,-0.058429,0.315633,-0.497770,-4.47946405410767,-4.02491855621338,7.89273118972778,0.82703417539597,0.67329388856888,0.96411335468292
