sep=,
DeviceTag:,D
FirmwareVersion:,3.0.0
AppVersion:,2023.6.0
StartTime: ,2024-03-14_12:04:07_000 EDT
© Movella Technologies B. V. 2005-2024

PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z
0,4110066784,0.013779,-0.701744,-0.067746,-0.709067,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000
1,4110083451,0.013751,-0.701705,-0.067659,-0.709114,9.79644489288330,0.74545264244080,0.06136335805058,0.30281254649162,1.00772523880005,0.19394576549530
2,4110100118,0.013775,-0.701667,-0.067633,-0.709154,9.84793090820312,0.75507485866547,0.04133789986372,0.90909069776535,0.98918163776398,0.14448763430119
3,4110116785,0.013861,-0.701634,-0.067619,-0.709187,9.87113094329834,0.78581523895264,0.07793375104666,1.24649965763092,0.95714014768600,0.39695200324059
4,4110133452,0.013940,-0.701595,-0.067577,-0.709228,9.83366203308105,0.78063714504242,0.08333022892475,1.07021379470825,1.02747917175293,0.49422267079353
5,4110150119,0.014011,-0.701558,-0.067526,-0.709267,9.82462215423584,0.77284020185471,0.11135343462229,0.98232376575470,0.99861359596252,0.50257235765457
6,4110166786,0.014041,-0.701506,-0.067473,-0.709324,9.80254554748535,0.77129888534546,0.13107654452324,0.80400824546814,1.15063774585724,0.30020645260811
7,4110183453,0.014044,-0.701422,-0.067417,-0.709411,9.79405307769775,0.74231851100922,0.08026969432831,0.61182332038879,1.43078947067261,0.16531717777252
8,4110200120,0.014036,-0.701319,-0.067362,-0.709519,9.78571987152100,0.73732173442841,0.08616565167904,0.57788014411926,1.62186670303345,0.09728344529867
9,4110216787,0.014025,-0.701218,-0.067308,-0.709624,9.76181888580322,0.70823311805725,0.06415557861328,0.54726016521454,1.59137475490570,0.07903438806534
10,4110233454,0.014029,-0.701144,-0.067271,-0.709701,9.76191329956055,0.68873387575150,0.03987332805991,0.72788733243942,1.33734142780304,0.08449628949165
11,4110250121,0.014012,-0.701093,-0.067270,-0.709752,9.77912998199463,0.69153624773026,0.05134730413556,0.79513341188431,1.08300745487213,-0.18115220963955
12,4110266788,0.013979,-0.701054,-0.067297,-0.709788,9.76745605468750,0.67591786384583,0.02570004574955,0.86348092556000,0.94357174634933,-0.38328760862350
13,4110283455,0.013968,-0.701061,-0.067340,-0.709777,9.79577255249023,0.68769484758377,0.02606683224440,1.08188056945801,0.49974220991135,-0.32387903332710
14,4110300122,0.013990,-0.701088,-0.067418,-0.709743,9.77073860168457,0.70279318094254,0.02999841049314,1.39707028865814,0.30074429512024,-0.32824593782425
15,4110316789,0.014030,-0.701145,-0.067490,-0.709679,9.78607082366943,0.73109865188599,0.03732081130147,1.48745119571686,0.02267364226282,-0.18906015157700
16,4110333456,0.014065,-0.701207,-0.067557,-0.709610,9.82674884796143,0.77492147684097,0.06751047074795,1.42659521102905,-0.02834044955671,-0.18548716604710
17,4110350123,0.014045,-0.701267,-0.067574,-0.709550,9.81651210784912,0.78018718957901,0.09861388057470,0.93273127079010,0.00245241587982,-0.21454477310181
18,4110366790,0.014009,-0.701344,-0.067539,-0.709478,9.80752658843994,0.75082832574844,0.05491624027491,0.58421277999878,-0.13732887804508,-0.04221612960100
19,4110383457,0.014015,-0.701411,-0.067570,-0.709408,9.82502269744873,0.73148995637894,0.08653635531664,1.09589052200317,-0.06933997571468,-0.14848320186138
20,4110400124,0.014058,-0.701442,-0.067668,-0.709367,9.82155513763428,0.73615926504135,0.11192711442709,1.59881508350372,0.25696581602097,-0.31860920786858
21,4110416791,0.014119,-0.701447,-0.067775,-0.709352,9.82540607452393,0.77316689491272,0.10853198170662,1.69692468643188,0.51579499244690,-0.28636282682419
22,4110433458,0.014177,-0.701422,-0.067879,-0.709365,9.83206272125244,0.78003364801407,0.10172798484564,1.69072604179382,0.79515260457993,-0.30383062362671
23,4110450125,0.014207,-0.701358,-0.067979,-0.709418,9.80781173706055,0.79090678691864,0.07167033851147,1.51954364776611,1.17128777503967,-0.44459801912308
24,4110466792,0.014184,-0.701283,-0.068004,-0.709490,9.80444431304932,0.79803830385208,0.07145626097918,0.89355665445328,1.29502296447754,-0.33999580144882
25,4110483459,0.014114,-0.701238,-0.067965,-0.709540,9.81252670288086,0.75537699460983,0.04704735428095,0.38898646831512,1.03428566455841,-0.25137582421303
26,4110500126,0.014062,-0.701189,-0.067935,-0.709592,9.79619312286377,0.74706548452377,0.02352718822658,0.49526634812355,1.06105089187622,-0.21042111515999
27,4110516793,0.014026,-0.701153,-0.067923,-0.709630,9.76969528198242,0.73111951351166,0.04838078469038,0.63016843795776,0.93643230199814,-0.21106143295765
28,4110533460,0.014012,-0.701150,-0.067929,-0.709633,9.76297855377197,0.73084574937820,0.04127139970660,0.88899123668671,0.62145376205444,-0.16940879821777
29,4110550127,0.014047,-0.701176,-0.067954,-0.709604,9.77408409118652,0.72840303182602,0.01840532943606,1.23115134239197,0.34779486060143,-0.00733163533732
30,4110566794,0.014111,-0.701204,-0.068006,-0.709569,9.77068519592285,0.72408437728882,0.02039100229740,1.48465931415558,0.31112387776375,0.00372024485841
31,4110583461,0.014173,-0.701258,-0.068070,-0.709509,9.78213691711426,0.71261560916901,0.03953927755356,1.54291546344757,0.07234948128462,-0.04222253710032
32,4110600128,0.014259,-0.701325,-0.068170,-0.709431,9.78490734100342,0.70767474174500,0.05690759420395,1.84973621368408,-0.08126268535852,-0.09079061448574
33,4110616795,0.014309,-0.701388,-0.068261,-0.709359,9.79353332519531,0.75274181365967,0.09493683278561,1.63403260707855,-0.04251708090305,-0.22951538860798
34,4110633462,0.014306,-0.701496,-0.068281,-0.709251,9.82701206207275,0.74818348884583,0.09960095584393,1.03993308544159,-0.44929796457291,-0.12665478885174
35,4110650129,0.014315,-0.701584,-0.068326,-0.709159,9.82311153411865,0.74767696857452,0.06252631545067,1.18602800369263,-0.28106096386909,-0.19760195910931
36,4110666796,0.014347,-0.701665,-0.068387,-0.709073,9.79243469238281,0.79461395740509,0.09027401357889,1.39082074165344,-0.20110452175140,-0.16043153405190
37,4110683463,0.014407,-0.701706,-0.068472,-0.709022,9.79974365234375,0.80223488807678,0.10141271352768,1.63728559017181,0.16958810389042,-0.16492018103600
38,4110700130,0.014458,-0.701710,-0.068547,-0.709010,9.83670043945312,0.80761247873306,0.08711680024862,1.52357792854309,0.53518378734589,-0.17930170893669
39,4110716797,0.014474,-0.701690,-0.068599,-0.709024,9.86878871917725,0.78163290023804,0.09979071468115,1.22355055809021,0.76259887218475,-0.25642153620720
40,4110733464,0.014430,-0.701644,-0.068567,-0.709074,9.82940101623535,0.76532226800919,0.08545971661806,0.53412085771561,1.04659259319305,-0.15723636746407
41,4110750131,0.014328,-0.701569,-0.068479,-0.709159,9.82280731201172,0.75297003984451,0.06356943398714,-0.01545726321638,1.33623373508453,-0.18402725458145
42,4110766798,0.014249,-0.701499,-0.068426,-0.709234,9.80853939056396,0.76178199052811,0.03815113380551,0.24769401550293,1.26738691329956,-0.24472934007645
43,4110783465,0.014162,-0.701418,-0.068335,-0.709325,9.77736949920654,0.76205182075500,0.03868626058102,0.09266034513712,1.40545201301575,-0.10428211092949
44,4110800132,0.014124,-0.701381,-0.068272,-0.709368,9.76359176635742,0.72436457872391,0.05154643580317,0.40445655584335,0.97319942712784,0.02780899032950
45,4110816799,0.014142,-0.701380,-0.068300,-0.709367,9.74447345733643,0.71300178766251,0.02001418359578,1.13402152061462,0.59808856248856,-0.11857399344444
46,4110833466,0.014215,-0.701396,-0.068391,-0.709341,9.76603794097900,0.74953585863113,0.02966212667525,1.76095640659332,0.42522841691971,-0.14395618438721
47,4110850133,0.014288,-0.701390,-0.068492,-0.709335,9.77553558349609,0.76552510261536,0.04275765642524,1.75620508193970,0.62097346782684,-0.20727077126503
48,4110866800,0.014315,-0.701376,-0.068529,-0.709346,9.76139736175537,0.76608270406723,0.06196572631598,1.24667263031006,0.73000037670135,-0.12217898666859
49,4110883467,0.014294,-0.701357,-0.068543,-0.709364,9.79959201812744,0.74232453107834,0.05739163607359,0.85794228315353,0.76339286565781,-0.25671607255936
50,4110900134,0.014273,-0.701344,-0.068541,-0.709377,9.79611587524414,0.74116879701614,0.04106967151165,0.78226304054260,0.71132868528366,-0.17030523717403
51,4110916801,0.014269,-0.701366,-0.068537,-0.709355,9.81343460083008,0.74890720844269,0.06115789711475,0.87555724382401,0.38384470343590,-0.05787829682231
52,4110933468,0.014302,-0.701391,-0.068528,-0.709330,9.81514644622803,0.73333579301834,0.05868449062109,1.05638945102692,0.37058380246162,0.14535848796368
53,4110950135,0.014325,-0.701401,-0.068538,-0.709320,9.79713249206543,0.74681740999222,0.07689021527767,1.07622647285461,0.51044183969498,0.00227312697098
54,4110966802,0.014310,-0.701402,-0.068522,-0.709320,9.81257438659668,0.77662628889084,0.10214594006538,0.77693557739258,0.58441770076752,-0.06601033359766
55,4110983469,0.014285,-0.701414,-0.068495,-0.709312,9.80029678344727,0.78083676099777,0.10433821380138,0.68826442956924,0.49324932694435,-0.05972240865231
56,4111000136,0.014251,-0.701417,-0.068478,-0.709311,9.75964736938477,0.72986966371536,0.05980584770441,0.66603261232376,0.56738531589508,-0.15010961890221
57,4111016803,0.014232,-0.701394,-0.068537,-0.709328,9.82300758361816,0.75198620557785,0.04159284383059,1.13484752178192,0.77605199813843,-0.46145755052567
58,4111033470,0.014272,-0.701355,-0.068618,-0.709359,9.82967472076416,0.79110783338547,0.04806699976325,1.47809600830078,0.94732409715652,-0.28839257359505
59,4111050137,0.014315,-0.701289,-0.068637,-0.709421,9.81790065765381,0.80415350198746,0.02643717452884,1.14282572269440,1.22860264778137,0.01000175904483
60,4111066804,0.014346,-0.701232,-0.068619,-0.709478,9.80410003662109,0.78326880931854,0.07595200836658,0.94761222600937,1.17174911499023,0.13119465112686
61,4111083471,0.014354,-0.701202,-0.068586,-0.709511,9.80611801147461,0.79322111606598,0.09317966550589,0.77940082550049,0.90966701507568,0.11567334830761
62,4111100138,0.014330,-0.701185,-0.068531,-0.709534,9.81025028228760,0.76514697074890,0.07334861904383,0.53670775890350,0.78376781940460,0.06227087602019
63,4111116805,0.014298,-0.701155,-0.068466,-0.709570,9.78831958770752,0.74366533756256,0.08092896640301,0.42150178551674,0.90845036506653,0.06795689463615
64,4111133472,0.014282,-0.701113,-0.068439,-0.709614,9.77795124053955,0.72474473714828,0.08042046427727,0.69698560237885,1.00523447990417,-0.04069218039513
65,4111150139,0.014282,-0.701068,-0.068438,-0.709659,9.79643440246582,0.73397248983383,0.08551129698753,0.88420808315277,1.03022611141205,-0.09349916875362
66,4111166806,0.014261,-0.701029,-0.068428,-0.709699,9.81588840484619,0.74144941568375,0.04118807986379,0.68208545446396,0.96534895896912,-0.14700409770012
67,4111183473,0.014255,-0.700998,-0.068417,-0.709730,9.81307220458984,0.74319094419479,0.06187501177192,0.82238543033600,0.89923638105392,-0.07008915394545
68,4111200140,0.014249,-0.700991,-0.068424,-0.709737,9.77003002166748,0.76018208265305,0.05767588689923,0.90586358308792,0.66451501846313,-0.13523505628109
69,4111216807,0.014248,-0.700995,-0.068435,-0.709732,9.79290676116943,0.73340260982513,0.02801289781928,0.95557785034180,0.55078190565109,-0.12780736386776
70,4111233474,0.014255,-0.701000,-0.068471,-0.709723,9.80356407165527,0.74451088905334,0.07663830369711,1.09863758087158,0.52189081907272,-0.20103408396244
71,4111250141,0.014256,-0.701012,-0.068500,-0.709709,9.79007053375244,0.73608797788620,0.08310311287642,1.10926675796509,0.47151058912277,-0.20148229598999
72,4111266808,0.014262,-0.701037,-0.068531,-0.709681,9.78599548339844,0.76079064607620,0.06200959160924,1.09847104549408,0.34015583992004,-0.17834120988846
73,4111283475,0.014264,-0.701059,-0.068546,-0.709658,9.80655193328857,0.73994022607803,0.06251117587090,0.99878638982773,0.38221192359924,-0.12445210665464
74,4111300142,0.014272,-0.701089,-0.068557,-0.709627,9.81908702850342,0.75247889757156,0.06413525342941,1.02916312217712,0.30003359913826,-0.06623444706202
75,4111316809,0.014273,-0.701108,-0.068586,-0.709605,9.80857849121094,0.76669597625732,0.08689737319946,1.07175695896149,0.39915472269058,-0.19419549405575
76,4111333476,0.014270,-0.701124,-0.068603,-0.709588,9.79077148437500,0.78549742698669,0.06056593731046,0.99409925937653,0.43514052033424,-0.15756931900978
77,4111350143,0.014307,-0.701128,-0.068637,-0.709580,9.80170917510986,0.79605549573898,0.07728871703148,1.25692403316498,0.54766994714737,-0.05280057713389
78,4111366810,0.014347,-0.701103,-0.068661,-0.709602,9.81716346740723,0.79878056049347,0.07761205732822,1.19444179534912,0.84202396869659,-0.00134466669988
79,4111383477,0.014380,-0.701066,-0.068644,-0.709639,9.82023048400879,0.80251550674438,0.07684823870659,0.98249667882919,0.96907579898834,0.14428274333477
80,4111400144,0.014395,-0.701015,-0.068616,-0.709692,9.82909488677979,0.77184081077576,0.08257671445608,0.82784092426300,1.11600935459137,0.11169699579477
81,4111416811,0.014398,-0.700962,-0.068552,-0.709750,9.82495784759521,0.77763497829437,0.09600363671780,0.61877715587616,1.14507961273193,0.22010272741318
82,4111433478,0.014415,-0.700919,-0.068482,-0.709799,9.80027008056641,0.76958060264587,0.08241796493530,0.63410639762878,1.05639564990997,0.32439759373665
83,4111450145,0.014436,-0.700861,-0.068413,-0.709863,9.79006767272949,0.77316462993622,0.06328994035721,0.66666662693024,1.20364952087402,0.32971867918968
84,4111466812,0.014447,-0.700806,-0.068346,-0.709923,9.80398559570312,0.77551507949829,0.05129431188107,0.62592315673828,1.16989862918854,0.27049574255943
85,4111483479,0.014484,-0.700766,-0.068274,-0.709969,9.80111026763916,0.76649981737137,0.06201832368970,0.72710615396500,1.04097688198090,0.43409687280655
86,4111500146,0.014532,-0.700723,-0.068207,-0.710017,9.79148578643799,0.75618124008179,0.09059492498636,0.79963493347168,1.06000089645386,0.46677225828171
87,4111516813,0.014570,-0.700685,-0.068148,-0.710059,9.80003166198730,0.73457604646683,0.05233380571008,0.80190157890320,1.01256608963013,0.37301695346832
88,4111533480,0.014592,-0.700640,-0.068097,-0.710109,9.76954746246338,0.72840917110443,0.09116884320974,0.73642271757126,1.07183384895325,0.25463506579399
