sep=,
DeviceTag:,A
FirmwareVersion:,3.0.0
AppVersion:,2023.6.0
StartTime: ,2024-03-14_11:44:43_000 EDT
© Movella Technologies B. V. 2005-2024

PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z
0,2945665418,0.825482,-0.078883,0.304383,-0.468737,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000
1,2945682085,0.825504,-0.078752,0.304341,-0.468748,-4.24328660964966,-4.17298316955566,7.98886823654175,1.91951179504395,0.79762434959412,1.16142714023590
2,2945698752,0.825503,-0.078702,0.304358,-0.468747,-4.27968025207520,-4.09412288665771,8.00071144104004,1.20823407173157,0.88443839550018,1.06609642505646
3,2945715419,0.825499,-0.078751,0.304407,-0.468713,-4.27566051483154,-4.12102270126343,7.97169446945190,0.44155651330948,0.71087402105331,1.10693597793579
4,2945732086,0.825504,-0.078737,0.304437,-0.468688,-4.26262569427490,-4.12825584411621,7.98968744277954,0.92594397068024,0.82788568735123,1.12646567821503
5,2945748753,0.825492,-0.078748,0.304487,-0.468674,-4.26615953445435,-4.13411998748779,7.99857568740845,0.70406115055084,0.87325853109360,1.03086626529694
6,2945765420,0.825470,-0.078740,0.304528,-0.468689,-4.30828475952148,-4.13210916519165,8.00036048889160,0.88950991630554,0.91978412866592,0.87322020530701
7,2945782087,0.825426,-0.078813,0.304602,-0.468705,-4.27068853378296,-4.11347198486328,8.00155925750732,0.32661953568459,0.90259790420532,0.61946225166321
8,2945798754,0.825376,-0.078968,0.304711,-0.468695,-4.26803588867188,-4.15569400787354,7.95094680786133,-0.30709624290466,0.83483952283859,0.59354227781296
9,2945815421,0.825352,-0.078932,0.304734,-0.468730,-4.24472284317017,-4.15306472778320,7.95555639266968,1.18053412437439,0.94798362255096,0.74082809686661
10,2945832088,0.825272,-0.079033,0.304857,-0.468775,-4.29266262054443,-4.13886880874634,7.98543310165405,0.05840336158872,1.18811547756195,0.30438771843910
11,2945848755,0.825218,-0.079025,0.304915,-0.468833,-4.28461170196533,-4.12172079086304,7.96540880203247,0.93175798654556,1.12372529506683,0.49434429407120
12,2945865422,0.825153,-0.079063,0.305010,-0.468879,-4.24008226394653,-4.15080595016479,7.96757411956787,0.51405334472656,1.20213842391968,0.46136790513992
13,2945882089,0.825090,-0.079052,0.305082,-0.468945,-4.30029058456421,-4.13734626770020,7.96055412292480,0.90140688419342,1.22361469268799,0.46063798666000
14,2945898756,0.825016,-0.079109,0.305167,-0.469010,-4.29263353347778,-4.10555505752563,8.00075721740723,0.46900054812431,1.10250508785248,0.28310358524323
15,2945915423,0.824931,-0.079279,0.305313,-0.469035,-4.27754688262939,-4.13471126556396,7.97589731216431,-0.46129748225212,1.08585691452026,0.28283464908600
16,2945932090,0.824869,-0.079363,0.305395,-0.469077,-4.26299238204956,-4.18453168869019,7.94947624206543,0.28391036391258,0.96508002281189,0.40042251348495
17,2945948757,0.824819,-0.079363,0.305439,-0.469136,-4.26823377609253,-4.13784742355347,7.95687866210938,0.91408526897430,0.99790269136429,0.50428205728531
18,2945965424,0.824774,-0.079414,0.305514,-0.469158,-4.28204250335693,-4.11637830734253,8.00099658966064,0.45586124062538,0.97435200214386,0.64977502822876
19,2945982091,0.824736,-0.079488,0.305603,-0.469155,-4.28426599502563,-4.15288066864014,7.96336126327515,0.21758626401424,0.94044077396393,0.79440993070602
20,2945998758,0.824711,-0.079524,0.305642,-0.469167,-4.28387403488159,-4.15744161605835,7.96507406234741,0.66963762044907,0.79780364036560,0.72799623012543
21,2946015425,0.824684,-0.079580,0.305676,-0.469183,-4.28821229934692,-4.15140295028687,7.97265148162842,0.55993843078613,0.69098573923111,0.69750422239304
22,2946032092,0.824669,-0.079621,0.305684,-0.469195,-4.26194524765015,-4.13521718978882,7.95809888839722,0.72328341007233,0.56289672851562,0.78379350900650
23,2946048759,0.824656,-0.079717,0.305744,-0.469163,-4.28779697418213,-4.17417812347412,7.95421409606934,0.15564195811749,0.65368086099625,0.94190061092377
24,2946065426,0.824655,-0.079668,0.305721,-0.469189,-4.29363822937012,-4.17203378677368,7.96325063705444,1.39589858055115,0.67524683475494,0.87621688842773
25,2946082093,0.824637,-0.079710,0.305739,-0.469202,-4.29576158523560,-4.13282918930054,7.97173786163330,0.68394225835800,0.61883479356766,0.77211397886276
26,2946098760,0.824589,-0.079903,0.305826,-0.469196,-4.29499912261963,-4.17674398422241,7.96841144561768,-0.44665986299515,0.58753609657288,0.48521333932877
27,2946115427,0.824568,-0.079953,0.305856,-0.469206,-4.27581310272217,-4.17048883438110,7.96797800064087,0.59089130163193,0.66283744573593,0.77190905809402
28,2946132094,0.824548,-0.080005,0.305892,-0.469209,-4.24174022674561,-4.19145679473877,7.95160818099976,0.55313831567764,0.69946360588074,0.79827743768692
29,2946148761,0.824515,-0.080034,0.305936,-0.469233,-4.29636621475220,-4.14749145507812,7.96616840362549,0.64965969324112,0.80788218975067,0.78051501512527
30,2946165428,0.824457,-0.080146,0.306017,-0.469262,-4.28010368347168,-4.17006778717041,7.96986770629883,0.09121322631836,0.83405834436417,0.44703760743141
31,2946182095,0.824440,-0.080180,0.306049,-0.469267,-4.26043367385864,-4.21148872375488,7.93313980102539,0.65658801794052,0.71207791566849,0.86690670251846
32,2946198762,0.824389,-0.080140,0.306063,-0.469354,-4.27599859237671,-4.16531753540039,7.95093441009521,1.28613531589508,0.96118700504303,0.43932825326920
33,2946215429,0.824316,-0.080264,0.306148,-0.469405,-4.32398271560669,-4.12474155426025,7.98883199691772,0.07427042722702,0.88906157016754,0.20618861913681
