sep=,
DeviceTag:,B
FirmwareVersion:,3.0.0
AppVersion:,2023.6.0
StartTime: ,2024-03-14_11:44:43_000 EDT
© Movella Technologies B. V. 2005-2024

PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z
0,2945682085,-0.033594,-0.638735,0.194295,-0.743738,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000
1,2945698752,-0.033588,-0.638782,0.194246,-0.743711,9.73480224609375,-2.46485066413879,1.07179594039917,3.33834695816040,3.04897475242615,1.00481200218201
2,2945715419,-0.033592,-0.638835,0.194184,-0.743682,9.71337413787842,-2.45872163772583,1.06042146682739,3.37110543251038,3.02831792831421,0.88292104005814
3,2945732086,-0.033587,-0.638910,0.194132,-0.743632,9.70896053314209,-2.45618438720703,1.03732693195343,3.32665443420410,2.80707502365112,0.93623387813568
4,2945748753,-0.033608,-0.639010,0.194131,-0.743545,9.70893478393555,-2.41391992568970,1.05164003372192,2.91197252273560,2.54026770591736,0.98646044731140
5,2945765420,-0.033661,-0.639139,0.194178,-0.743419,9.71159934997559,-2.42751598358154,1.05081713199615,2.48198580741882,2.25028061866760,0.98651146888733
6,2945782087,-0.033723,-0.639311,0.194247,-0.743250,9.71461296081543,-2.42346334457397,1.00241613388062,2.27308869361877,1.85010790824890,0.97352600097656
7,2945798754,-0.033771,-0.639549,0.194304,-0.743028,9.68652153015137,-2.41848349571228,0.99607366323471,2.35554885864258,1.26682972908020,0.88664758205414
8,2945815421,-0.033851,-0.639808,0.194344,-0.742791,9.68678188323975,-2.44441795349121,0.97591406106949,2.27899241447449,1.14023900032043,0.62222206592560
9,2945832088,-0.033892,-0.640098,0.194370,-0.742533,9.64436531066895,-2.42586684226990,1.00918292999268,2.49337100982666,0.83613944053650,0.71204590797424
10,2945848755,-0.033935,-0.640398,0.194420,-0.742259,9.67332744598389,-2.41476488113403,0.96273010969162,2.35262870788574,0.71289098262787,0.79118907451630
11,2945865422,-0.033984,-0.640668,0.194492,-0.742005,9.78875255584717,-2.47785472869873,0.96493494510651,2.22649931907654,0.95959252119064,0.89338374137878
12,2945882089,-0.034081,-0.640935,0.194562,-0.741751,9.82041549682617,-2.46170711517334,1.02987134456635,2.03083133697510,1.04023420810699,0.65560829639435
13,2945898756,-0.034263,-0.641228,0.194719,-0.741449,9.78213500976562,-2.43162631988525,1.04391980171204,1.15107309818268,0.78630989789963,0.55132621526718
14,2945915423,-0.034480,-0.641522,0.194920,-0.741132,9.75495910644531,-2.50672364234924,1.03761553764343,0.75379461050034,0.75453734397888,0.56735974550247
15,2945932090,-0.034612,-0.641792,0.195019,-0.740866,9.74062252044678,-2.55279946327209,1.00583791732788,1.71923947334290,1.01193213462830,0.59280586242676
16,2945948757,-0.034632,-0.642053,0.194973,-0.740650,9.73200035095215,-2.56483316421509,0.99337691068649,3.01228380203247,1.15860319137573,0.54645973443985
17,2945965424,-0.034535,-0.642289,0.194816,-0.740491,9.76417160034180,-2.51411104202271,1.03328025341034,4.16564941406250,1.41190028190613,0.70178794860840
18,2945982091,-0.034409,-0.642460,0.194622,-0.740400,9.79368972778320,-2.45659065246582,1.01539051532745,4.55790805816650,2.01702570915222,0.78910171985626
19,2945998758,-0.034377,-0.642595,0.194566,-0.740299,9.77123737335205,-2.39201259613037,1.01239788532257,3.40588688850403,2.24207162857056,0.95902913808823
20,2946015425,-0.034443,-0.642714,0.194655,-0.740169,9.76043128967285,-2.39579582214355,0.97317391633987,2.19964432716370,2.29155540466309,1.12031221389771
21,2946032092,-0.034554,-0.642806,0.194823,-0.740040,9.76667118072510,-2.44602084159851,0.95016968250275,1.59605526924133,2.48014163970947,1.27379620075226
22,2946048759,-0.034662,-0.642869,0.194973,-0.739941,9.75580883026123,-2.51020884513855,0.95698231458664,1.72629606723785,2.75278902053833,1.26068270206451
23,2946065426,-0.034704,-0.642927,0.195051,-0.739868,9.74250793457031,-2.49317932128906,0.96182352304459,2.42592000961304,2.83273935317993,1.28953552246094
24,2946082093,-0.034724,-0.642995,0.195080,-0.739800,9.75247001647949,-2.47848558425903,0.96564590930939,2.77964377403259,2.77952837944031,1.17500817775726
25,2946098760,-0.034709,-0.643090,0.195061,-0.739723,9.69701194763184,-2.45482683181763,0.94250917434692,3.17439937591553,2.56650733947754,1.09950184822083
26,2946115427,-0.034648,-0.643185,0.195002,-0.739659,9.69824028015137,-2.43857407569885,0.92398601770401,3.59613871574402,2.57592082023621,1.15716898441315
