sep=,
DeviceTag:,C
FirmwareVersion:,3.0.0
AppVersion:,2023.6.0
StartTime: ,2024-03-14_11:53:59_000 EDT
© Movella Technologies B. V. 2005-2024

PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z
0,3501142131,0.616550,0.392028,-0.582812,0.355683,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000
1,3501158798,0.616405,0.392130,-0.582872,0.355723,9.84396648406982,0.67188191413879,0.11088215559721,1.86667275428772,-1.02864456176758,0.61637604236603
2,3501175465,0.616277,0.392160,-0.582983,0.355731,9.85860347747803,0.70415461063385,0.09449786692858,1.33839797973633,-1.08152198791504,0.86866104602814
3,3501192132,0.616156,0.392154,-0.583124,0.355714,9.89414882659912,0.71454274654388,0.11125859618187,0.94475644826889,-1.15852630138397,0.96910142898560
4,3501208799,0.616031,0.392155,-0.583244,0.355732,9.89843082427979,0.72876709699631,0.11721429973841,1.16446185112000,-1.01372480392456,1.04041969776154
5,3501225466,0.615915,0.392142,-0.583380,0.355726,9.90337753295898,0.71169078350067,0.16935862600803,0.96057230234146,-1.07753908634186,1.01461505889893
6,3501242133,0.615838,0.392097,-0.583472,0.355758,9.92765331268311,0.68621140718460,0.15367570519447,0.96587401628494,-0.54994302988052,1.09112024307251
7,3501258800,0.615757,0.392067,-0.583526,0.355841,9.93976688385010,0.65045827627182,0.00961888022721,1.35147333145142,-0.30381786823273,1.15695774555206
8,3501275467,0.615696,0.392017,-0.583610,0.355865,9.88771629333496,0.76396948099136,0.13959322869778,0.87639611959457,-0.46164324879646,1.01481986045837
9,3501292134,0.615642,0.391882,-0.583789,0.355814,9.91796016693115,0.70274686813354,0.16999059915543,-0.04541131854057,-0.83754813671112,1.28371489048004
10,3501308801,0.615630,0.391709,-0.583922,0.355807,9.96192073822021,0.70842128992081,0.18530842661858,0.00704989489168,-0.25172162055969,1.39169800281525
11,3501325468,0.615653,0.391616,-0.583963,0.355801,9.89776706695557,0.70482528209686,0.13412740826607,0.45733395218849,0.08445146679878,0.74037986993790
12,3501342135,0.615667,0.391567,-0.583988,0.355790,9.92203140258789,0.68956691026688,0.16832759976387,0.69942516088486,-0.01170500367880,0.52025145292282
13,3501358802,0.615707,0.391468,-0.584036,0.355752,9.88815212249756,0.71385031938553,0.17416845262051,0.24140609800816,0.04651906713843,0.60902518033981
14,3501375469,0.615781,0.391287,-0.584102,0.355714,9.88795948028564,0.69190496206284,0.13659077882767,-0.22555825114250,0.31182819604874,0.90121477842331
15,3501392136,0.615859,0.391080,-0.584167,0.355700,9.88724327087402,0.68716341257095,0.15172031521797,-0.26137760281563,0.45505446195602,1.09462916851044
16,3501408803,0.615937,0.390858,-0.584260,0.355657,9.89237213134766,0.71426022052765,0.16208355128765,-0.51315039396286,0.29725459218025,1.10931789875031
17,3501425470,0.616009,0.390655,-0.584332,0.355636,9.91619491577148,0.69604527950287,0.17347207665443,-0.25900843739510,0.37904870510101,1.08234786987305
18,3501442137,0.616119,0.390424,-0.584377,0.355626,9.90033721923828,0.66790723800659,0.14608079195023,-0.35828322172165,0.74158370494843,1.07830095291138
19,3501458804,0.616228,0.390210,-0.584430,0.355583,9.88322257995605,0.64918684959412,0.10683508962393,-0.44617319107056,0.57091343402863,0.89077764749527
20,3501475471,0.616305,0.390025,-0.584484,0.355566,9.88064384460449,0.66647195816040,0.08476860821247,-0.12746159732342,0.43743288516998,0.96829450130463
21,3501492138,0.616356,0.389901,-0.584513,0.355566,9.88440608978271,0.66063153743744,0.12403828650713,0.31241729855537,0.33781230449677,0.79380798339844
22,3501508805,0.616403,0.389802,-0.584539,0.355549,9.89636230468750,0.62569326162338,0.12020735442638,0.33632674813271,0.22404068708420,0.61504411697388
23,3501525472,0.616449,0.389696,-0.584574,0.355528,9.90292930603027,0.63190865516663,0.11849404871464,0.30965113639832,0.18827256560326,0.66075003147125
24,3501542139,0.616511,0.389609,-0.584569,0.355524,9.89791202545166,0.63624060153961,0.11378547549248,0.51792079210281,0.42688047885895,0.50726592540741
