sep=,
DeviceTag:,E
FirmwareVersion:,3.0.0
AppVersion:,2023.6.0
StartTime: ,2024-03-14_12:01:38_000 EDT
© Movella Technologies B. V. 2005-2024

PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z
0,3960663796,0.429299,-0.059484,0.289252,0.853521,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000
1,3960680463,0.429092,-0.059333,0.289466,0.853563,-3.33768725395203,4.28699159622192,7.99476671218872,3.12852096557617,-0.28124025464058,1.59537029266357
2,3960697130,0.428977,-0.059255,0.289629,0.853570,-3.33369421958923,4.27887487411499,7.96923875808716,2.63854980468750,-0.06200834736228,0.98526298999786
3,3960713797,0.428930,-0.059159,0.289715,0.853572,-3.37281799316406,4.29313087463379,7.97759675979614,2.27066206932068,-0.52420234680176,0.59566819667816
4,3960730464,0.428931,-0.059049,0.289668,0.853594,-3.34970259666443,4.28617477416992,8.00139331817627,1.48090696334839,-1.05540978908539,0.41388198733330
5,3960747131,0.428975,-0.058967,0.289734,0.853556,-3.36075258255005,4.28128147125244,7.99971437454224,2.13031721115112,-0.53237283229828,0.14170867204666
6,3960763798,0.428918,-0.058893,0.289846,0.853552,-3.36327028274536,4.33908510208130,7.99961805343628,2.40160655975342,-0.34475976228714,0.51265740394592
7,3960780465,0.428872,-0.058853,0.289977,0.853533,-3.35638499259949,4.34139919281006,7.96660852432251,2.39922499656677,-0.03006930835545,0.46774554252625
8,3960797132,0.428793,-0.058843,0.290106,0.853530,-3.36196064949036,4.31797790527344,7.96572399139404,2.26890754699707,0.17465941607952,0.60769331455231
9,3960813799,0.428707,-0.058764,0.290202,0.853546,-3.34407353401184,4.33073854446411,7.96987056732178,2.23134636878967,-0.31725171208382,0.84397053718567
10,3960830466,0.428629,-0.058739,0.290254,0.853569,-3.32859563827515,4.30588483810425,7.97127771377563,1.79958021640778,-0.13629797101021,0.69637721776962
11,3960847133,0.428558,-0.058657,0.290285,0.853599,-3.39171481132507,4.29133129119873,7.99864912033081,1.87235867977142,-0.61079877614975,0.69313722848892
12,3960863800,0.428499,-0.058517,0.290340,0.853620,-3.33632993698120,4.25937700271606,7.99169874191284,2.17504954338074,-0.84519356489182,0.80402749776840
13,3960880467,0.428439,-0.058405,0.290491,0.853606,-3.36071372032166,4.28599929809570,7.98395156860352,2.72684955596924,-0.39320617914200,0.67422229051590
14,3960897134,0.428392,-0.058362,0.290616,0.853590,-3.35752606391907,4.32299995422363,7.98186969757080,2.37015414237976,-0.08278024196625,0.46595263481140
