sep=,
DeviceTag:,A
FirmwareVersion:,3.0.0
AppVersion:,2023.6.0
StartTime: ,2024-03-14_11:33:25_000 EDT
© Movella Technologies B. V. 2005-2024

PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z
0,2267718526,0.814243,-0.086596,0.296727,-0.491389,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000
1,2267735193,0.814243,-0.086613,0.296732,-0.491382,-3.96994376182556,-4.29681587219238,8.03684711456299,0.88609701395035,0.62496268749237,0.90619015693665
2,2267751860,0.814225,-0.086656,0.296774,-0.491379,-3.94488692283630,-4.30030059814453,8.04466438293457,0.54925155639648,0.71750134229660,0.92835783958435
3,2267768527,0.814236,-0.086663,0.296770,-0.491363,-3.95204114913940,-4.32761001586914,8.07021236419678,0.93130344152451,0.54961007833481,1.07038044929504
4,2267785194,0.814271,-0.086636,0.296734,-0.491331,-3.94412255287170,-4.29587888717651,8.08648490905762,1.35124933719635,0.58030694723129,1.00218665599823
5,2267801861,0.814268,-0.086655,0.296754,-0.491320,-3.97555184364319,-4.31780767440796,8.06385421752930,0.68561351299286,0.56954962015152,1.19137465953827
6,2267818528,0.814277,-0.086627,0.296756,-0.491308,-3.96503901481628,-4.31609010696411,8.03498363494873,1.10828721523285,0.70582205057144,1.12225890159607
7,2267835195,0.814276,-0.086637,0.296775,-0.491298,-3.95926260948181,-4.31297731399536,8.05646133422852,0.81206345558167,0.66390681266785,1.06419491767883
8,2267851862,0.814273,-0.086609,0.296760,-0.491317,-3.97070622444153,-4.28916025161743,8.06031608581543,1.22980654239655,0.66637837886810,0.87814426422119
9,2267868529,0.814234,-0.086657,0.296788,-0.491356,-3.95801973342896,-4.30301523208618,8.05037498474121,0.51774793863297,0.55163353681564,0.85986959934235
10,2267885196,0.814220,-0.086681,0.296794,-0.491371,-3.95606398582458,-4.30625772476196,8.05617046356201,0.81587970256805,0.58708143234253,0.84702473878860
11,2267901863,0.814206,-0.086677,0.296787,-0.491399,-3.97712182998657,-4.28172159194946,8.07509708404541,1.05441093444824,0.62048047780991,0.81235802173615
12,2267918530,0.814193,-0.086741,0.296823,-0.491388,-3.95576739311218,-4.27943897247314,8.05784702301025,0.47596079111099,0.64089375734329,0.86039453744888
13,2267935197,0.814188,-0.086766,0.296845,-0.491379,-3.95361042022705,-4.30613756179810,8.04210662841797,0.73272812366486,0.66002649068832,0.98478275537491
14,2267951864,0.814196,-0.086794,0.296853,-0.491356,-3.94995546340942,-4.30552625656128,8.04259872436523,0.74240964651108,0.53625309467316,1.08965384960175
