sep=,
DeviceTag:,A
FirmwareVersion:,3.0.0
AppVersion:,2023.6.0
SyncStatus:,Synced
OutputRate:,60Hz
FilterProfile:,General
Measurement Mode:,Inertial data Mode - High Fidelity
StartTime: ,2024-09-12_16:23:48_265 EDT
© Movella Technologies B. V. 2005-2024

PacketCounter,SampleTimeFine,dq_W,dq_X,dq_Y,dq_Z,dv[1],dv[2],dv[3],Status
558,593213950,0.999500,-0.004773,0.006304,0.030626,0.166434,-0.193972,0.032184,0
559,593230617,0.999537,-0.003528,0.007442,0.029285,0.165613,-0.193677,0.038031,0
560,593247284,0.999542,-0.002020,0.010629,0.028259,0.155763,-0.193669,0.037203,0
561,593263951,0.999531,-0.001029,0.013288,0.027559,0.139471,-0.192997,0.032171,0
562,593280618,0.999532,-0.000779,0.013701,0.027354,0.124395,-0.191131,0.024595,0
563,593297285,0.999555,-0.001206,0.011500,0.027509,0.113305,-0.189499,0.018435,0
564,593313952,0.999590,-0.002178,0.007547,0.027547,0.108278,-0.190001,0.017040,0
565,593330619,0.999635,-0.003035,0.003546,0.026594,0.107862,-0.189741,0.019259,0
566,593347286,0.999689,-0.003401,0.000438,0.024699,0.107543,-0.190415,0.022460,0
567,593363953,0.999745,-0.002929,-0.001386,0.022350,0.107464,-0.190418,0.024887,0
568,593380620,0.999801,-0.001830,-0.002112,0.019757,0.105004,-0.190130,0.025616,0
569,593397287,0.999858,-0.000476,-0.002170,0.016718,0.102531,-0.188137,0.024108,0
570,593413954,0.999909,0.000802,-0.001825,0.013319,0.099822,-0.185325,0.021997,0
571,593430621,0.999948,0.001783,-0.001346,0.009990,0.095363,-0.182671,0.018297,0
572,593447288,0.999976,0.001931,-0.001077,0.006512,0.090510,-0.176524,0.014287,0
573,593463955,0.999994,0.001230,-0.000814,0.003074,0.085904,-0.172112,0.012874,0
574,593480622,1.000000,0.000299,-0.000255,0.000294,0.079826,-0.168822,0.012098,0
575,593497289,0.999998,-0.000422,0.000452,-0.001642,0.073045,-0.168439,0.013266,0
576,593513956,0.999994,-0.000590,0.001022,-0.003218,0.068041,-0.167736,0.013933,0
577,593530623,0.999987,-0.000445,0.001218,-0.004851,0.066955,-0.168427,0.014944,0
578,593547290,0.999976,-0.000532,0.000876,-0.006913,0.071898,-0.169771,0.014517,0
579,593563957,0.999957,-0.000855,0.000306,-0.009265,0.080325,-0.174475,0.017342,0
580,593580624,0.999929,-0.001132,0.000347,-0.011884,0.092458,-0.180254,0.020555,0
581,593597291,0.999889,-0.001599,0.000364,-0.014815,0.103590,-0.188222,0.024846,0
582,593613958,0.999851,-0.001306,0.000909,-0.017197,0.113051,-0.198595,0.029998,0
583,593630625,0.999812,-0.000427,0.002073,-0.019264,0.119479,-0.204376,0.033510,0
584,593647292,0.999758,0.000725,0.002870,-0.021799,0.121463,-0.208553,0.033395,0
585,593663959,0.999705,0.001647,0.002439,-0.024109,0.121579,-0.212145,0.031199,0
586,593680626,0.999667,0.002168,0.000499,-0.025723,0.122108,-0.214851,0.028754,0
587,593697293,0.999618,0.002550,-0.002480,-0.027420,0.124966,-0.215846,0.029662,0
588,593713960,0.999579,0.003235,-0.004913,-0.028429,0.127465,-0.217363,0.031322,0
589,593730627,0.999546,0.003793,-0.006889,-0.029068,0.131199,-0.216152,0.031270,0
590,593747294,0.999490,0.003811,-0.008801,-0.030447,0.142537,-0.215582,0.032032,0
591,593763961,0.999410,0.003692,-0.010052,-0.032629,0.149965,-0.216025,0.033480,0
592,593780628,0.999360,0.004116,-0.010397,-0.033980,0.146048,-0.213399,0.031435,0
593,593797295,0.999346,0.004863,-0.010880,-0.034149,0.135547,-0.201195,0.026735,0
594,593813962,0.999342,0.005160,-0.011228,-0.034101,0.129009,-0.185355,0.023008,0
595,593830629,0.999346,0.005131,-0.010446,-0.034242,0.123855,-0.168702,0.018811,0
596,593847296,0.999365,0.004527,-0.009198,-0.034122,0.117459,-0.151262,0.014186,0
597,593863963,0.999371,0.002822,-0.009475,-0.034045,0.114285,-0.140998,0.010294,0
598,593880630,0.999376,0.001539,-0.011357,-0.033416,0.114500,-0.138447,0.011870,0
599,593897297,0.999379,0.001581,-0.013911,-0.032339,0.120312,-0.134924,0.015028,0
600,593913964,0.999386,0.002330,-0.015356,-0.031394,0.128806,-0.126013,0.019763,0
601,593930631,0.999424,0.002773,-0.014376,-0.030623,0.135528,-0.115196,0.021531,0
602,593947298,0.999458,0.002997,-0.011229,-0.030791,0.139292,-0.102323,0.020289,0
603,593963965,0.999469,0.003067,-0.007453,-0.031556,0.137627,-0.092785,0.018161,0
604,593980632,0.999437,0.003719,-0.002957,-0.033203,0.143757,-0.085306,0.020318,0
605,593997299,0.999384,0.005855,0.003863,-0.034390,0.142029,-0.078376,0.024681,0
606,594013966,0.999321,0.009333,0.010387,-0.034089,0.123880,-0.062680,0.017031,0
607,594030633,0.999344,0.011033,0.009305,-0.033229,0.098233,-0.042495,-0.002336,0
608,594047300,0.999467,0.009455,0.000273,-0.031237,0.087036,-0.024535,-0.010432,0
609,594063967,0.999555,0.007253,-0.008206,-0.027729,0.087383,-0.009591,-0.004419,0
610,594080634,0.999613,0.006877,-0.010499,-0.024813,0.093431,0.001584,0.004396,0
611,594097301,0.999698,0.007484,-0.007625,-0.022133,0.092543,0.013310,0.000879,0
612,594113968,0.999755,0.007353,-0.004088,-0.020456,0.079034,0.024749,-0.009186,0
613,594130635,0.999802,0.006983,-0.001563,-0.018544,0.061878,0.035645,-0.021553,0
614,594147302,0.999856,0.006039,-0.001398,-0.015769,0.046296,0.046275,-0.031023,0
615,594163969,0.999901,0.005111,-0.002323,-0.012888,0.034527,0.053423,-0.038786,0
616,594180636,0.999940,0.004418,-0.002688,-0.009652,0.028301,0.059100,-0.042719,0
617,594197303,0.999972,0.003913,-0.001441,-0.006199,0.026515,0.063051,-0.047851,0
618,594213970,0.999991,0.003135,0.000040,-0.002849,0.024921,0.068395,-0.053701,0
619,594230637,0.999998,0.001782,0.000172,0.000323,0.018333,0.070528,-0.057597,0
620,594247304,0.999991,0.000652,-0.000587,0.004076,0.012875,0.067780,-0.058702,0
621,594263971,0.999966,-0.000333,-0.001911,0.007956,0.018648,0.063067,-0.055257,0
622,594280638,0.999933,-0.001133,-0.002334,0.011312,0.038256,0.059151,-0.048216,0
623,594297305,0.999909,-0.002052,-0.001109,0.013300,0.060102,0.055505,-0.040937,0
624,594313972,0.999898,-0.003021,0.001906,0.013808,0.073818,0.052547,-0.037615,0
625,594330639,0.999876,-0.004347,0.004651,0.014419,0.074762,0.047213,-0.035966,0
626,594347306,0.999846,-0.005541,0.005611,0.015706,0.071449,0.037750,-0.035222,0
627,594363973,0.999802,-0.006418,0.004418,0.018290,0.071831,0.024144,-0.028008,0
628,594380640,0.999725,-0.005708,0.002481,0.022599,0.080844,0.008712,-0.016938,0
629,594397307,0.999683,-0.003836,0.000625,0.024856,0.093486,0.001928,-0.012034,0
630,594413974,0.999674,-0.003627,0.001006,0.025254,0.102168,-0.000736,-0.007337,0
631,594430641,0.999620,-0.004248,0.005513,0.026659,0.095534,-0.009238,-0.003805,0
632,594447308,0.999528,-0.004720,0.010340,0.028534,0.090244,-0.026003,-0.002794,0
633,594463975,0.999491,-0.006160,0.009396,0.029852,0.106299,-0.044488,-0.006188,0
634,594480642,0.999458,-0.007309,0.004689,0.031769,0.126511,-0.064698,0.005608,0
635,594497309,0.999472,-0.005986,0.000638,0.031926,0.150653,-0.077311,0.016979,0
636,594513976,0.999475,-0.003624,0.001646,0.032164,0.151245,-0.082322,0.026846,0
637,594530643,0.999398,-0.002589,0.007441,0.033785,0.145203,-0.088692,0.029173,0
638,594547310,0.999291,-0.003090,0.013470,0.035032,0.142682,-0.104675,0.026544,0
639,594563977,0.999186,-0.004305,0.015965,0.036793,0.139241,-0.125174,0.021431,0
640,594580644,0.999114,-0.005563,0.013813,0.039372,0.139036,-0.145586,0.018091,0
641,594597311,0.999093,-0.005453,0.009448,0.041161,0.135001,-0.159204,0.022258,0
642,594613978,0.999062,-0.004399,0.007534,0.042412,0.126453,-0.170011,0.029469,0
643,594630645,0.999003,-0.003431,0.009442,0.043499,0.114430,-0.182115,0.035492,0
644,594647312,0.998914,-0.003395,0.013443,0.044476,0.104665,-0.196767,0.035505,0
645,594663979,0.998835,-0.004798,0.016009,0.045262,0.100960,-0.216995,0.032249,0
646,594680646,0.998838,-0.006351,0.015563,0.045171,0.102541,-0.236991,0.029211,0
647,594697313,0.998960,-0.006960,0.013311,0.043052,0.110181,-0.254325,0.033604,0
648,594713980,0.999052,-0.006726,0.011889,0.041329,0.115819,-0.266911,0.040205,0
649,594730647,0.999113,-0.005984,0.011808,0.039969,0.120815,-0.271564,0.045146,0
650,594747314,0.999161,-0.005441,0.012102,0.038740,0.124547,-0.268214,0.047377,0
651,594763981,0.999217,-0.005316,0.011019,0.037621,0.128771,-0.263542,0.043480,0
652,594780648,0.999337,-0.005206,0.007088,0.035323,0.134899,-0.255331,0.038033,0
653,594797315,0.999531,-0.003975,0.001366,0.030327,0.145949,-0.244863,0.038061,0
654,594813982,0.999753,-0.000697,-0.002928,0.022018,0.160540,-0.229776,0.044539,0
655,594830649,0.999888,0.002657,-0.003647,0.014280,0.160036,-0.214944,0.041567,0
656,594847316,0.999948,0.004891,-0.002528,0.008558,0.148339,-0.202731,0.029784,0
657,594863983,0.999972,0.006112,-0.001308,0.004213,0.131999,-0.190454,0.017279,0
658,594880650,0.999980,0.006286,-0.000540,0.000034,0.117903,-0.179378,0.008248,0
659,594897317,0.999976,0.005820,0.000071,-0.003725,0.106454,-0.173261,0.002869,0
660,594913984,0.999967,0.005233,0.001107,-0.006132,0.097575,-0.167341,0.002965,0
661,594930651,0.999964,0.004226,0.002052,-0.007082,0.089858,-0.162334,0.003386,0
662,594947318,0.999970,0.002601,0.002005,-0.007054,0.081587,-0.160608,0.004038,0
663,594963985,0.999974,0.000880,0.000741,-0.007181,0.078074,-0.162963,0.008087,0
664,594980652,0.999969,-0.000143,-0.000707,-0.007864,0.077746,-0.168061,0.014776,0
665,594997319,0.999958,-0.000165,-0.001553,-0.008999,0.077070,-0.172683,0.021209,0
666,595013986,0.999940,0.000051,-0.002193,-0.010718,0.076571,-0.176062,0.025159,0
667,595030653,0.999912,0.000033,-0.003160,-0.012906,0.078418,-0.181550,0.026810,0
668,595047320,0.999880,-0.000162,-0.004389,-0.014823,0.081473,-0.188762,0.028474,0
669,595063987,0.999842,-0.000187,-0.005448,-0.016916,0.087470,-0.193779,0.031227,0
670,595080654,0.999794,-0.000227,-0.005672,-0.019506,0.096027,-0.199122,0.037204,0
671,595097321,0.999747,-0.000225,-0.004488,-0.022018,0.099323,-0.203294,0.042882,0
672,595113988,0.999704,0.000425,-0.002541,-0.024180,0.098797,-0.207742,0.044708,0
673,595130655,0.999673,0.001205,-0.001353,-0.025499,0.096884,-0.209761,0.044157,0
674,595147322,0.999641,0.001751,-0.001860,-0.026665,0.095178,-0.209168,0.043106,0
675,595163989,0.999587,0.002319,-0.003512,-0.028442,0.097374,-0.206071,0.042776,0
676,595180656,0.999515,0.002435,-0.005964,-0.030469,0.104377,-0.206836,0.044871,0
677,595197323,0.999476,0.003049,-0.007461,-0.031348,0.113474,-0.208382,0.048803,0
678,595213990,0.999465,0.003979,-0.007829,-0.031496,0.119949,-0.205052,0.049646,0
679,595230657,0.999445,0.004964,-0.007905,-0.031983,0.123046,-0.199287,0.048939,0
680,595247324,0.999393,0.005501,-0.009042,-0.033200,0.122413,-0.188487,0.042530,0
681,595263991,0.999354,0.005325,-0.010889,-0.033839,0.118359,-0.177466,0.038460,0
682,595280658,0.999331,0.005628,-0.011968,-0.034085,0.117822,-0.163161,0.035633,0
683,595297325,0.999348,0.006168,-0.011450,-0.033684,0.109469,-0.149424,0.033858,0
684,595313992,0.999441,0.007724,-0.008998,-0.031261,0.086110,-0.128885,0.026152,0
685,595330659,0.999500,0.009026,-0.006965,-0.029483,0.065435,-0.103758,0.014037,0
686,595347326,0.999524,0.008604,-0.006670,-0.028865,0.050109,-0.087935,0.002738,0
687,595363993,0.999611,0.008029,-0.007264,-0.025683,0.039961,-0.080958,-0.001982,0
688,595380660,0.999709,0.008135,-0.008784,-0.020939,0.038727,-0.080525,-0.001647,0
689,595397327,0.999764,0.010505,-0.009837,-0.016278,0.038157,-0.074578,0.002313,0
690,595413994,0.999806,0.012569,-0.009396,-0.011884,0.040214,-0.061463,0.000869,0
691,595430661,0.999866,0.012306,-0.007802,-0.007518,0.041499,-0.046307,-0.001424,0
692,595447328,0.999922,0.009532,-0.006407,-0.004849,0.049363,-0.038342,-0.006915,0
693,595463995,0.999967,0.005986,-0.004885,-0.002407,0.051892,-0.039150,-0.005291,0
694,595480662,0.999989,0.003930,-0.002491,0.000804,0.050718,-0.042892,-0.003824,0
695,595497329,0.999988,0.003025,-0.000220,0.003748,0.047140,-0.043391,-0.003968,0
696,595513996,0.999976,0.001891,0.001751,0.006370,0.044451,-0.043138,-0.005723,0
697,595530663,0.999954,-0.000047,0.003531,0.008930,0.044449,-0.045145,-0.005503,0
698,595547330,0.999932,-0.001733,0.004650,0.010527,0.044890,-0.049860,-0.002380,0
699,595563997,0.999905,-0.002320,0.006469,0.011957,0.045394,-0.058143,0.003371,0
700,595580664,0.999850,-0.002542,0.008664,0.014746,0.047265,-0.064655,0.004648,0
701,595597331,0.999814,-0.003598,0.008825,0.016760,0.056165,-0.074848,0.006466,0
702,595613998,0.999805,-0.005556,0.006350,0.017858,0.077271,-0.088117,0.012917,0
703,595630665,0.999776,-0.006291,0.004699,0.019678,0.097415,-0.103018,0.026026,0
704,595647332,0.999748,-0.005223,0.005057,0.021249,0.115652,-0.112127,0.034783,0
705,595663999,0.999721,-0.003941,0.007238,0.022149,0.123881,-0.118132,0.041408,0
706,595680666,0.999646,-0.002795,0.011609,0.023796,0.119670,-0.121680,0.042377,0
707,595697333,0.999620,-0.003061,0.014230,0.023417,0.116488,-0.125718,0.034087,0
708,595714000,0.999609,-0.004977,0.014491,0.023394,0.114403,-0.137606,0.032267,0
709,595730667,0.999547,-0.005267,0.015250,0.025421,0.113447,-0.150683,0.035298,0
710,595747334,0.999473,-0.004250,0.015639,0.028130,0.112807,-0.160782,0.038094,0
711,595764001,0.999398,-0.003570,0.015290,0.030931,0.111178,-0.168227,0.040291,0
712,595780668,0.999345,-0.003878,0.014606,0.032886,0.109852,-0.173585,0.042410,0
713,595797335,0.999386,-0.004987,0.013221,0.032059,0.112789,-0.180859,0.045008,0
714,595814002,0.999455,-0.005721,0.012254,0.030112,0.118626,-0.189376,0.052373,0
715,595830669,0.999438,-0.005741,0.012970,0.030369,0.120099,-0.200816,0.056575,0
716,595847336,0.999444,-0.004879,0.013085,0.030262,0.124386,-0.210273,0.058878,0
717,595864003,0.999491,-0.003597,0.011722,0.029461,0.129972,-0.211964,0.059860,0
718,595880670,0.999550,-0.002768,0.009003,0.028493,0.136215,-0.208694,0.058830,0
719,595897337,0.999651,-0.002355,0.004733,0.025867,0.144030,-0.202178,0.059247,0
720,595914004,0.999755,-0.001693,0.000563,0.022057,0.152186,-0.197701,0.061996,0
721,595930671,0.999838,-0.000026,-0.002158,0.017867,0.156211,-0.190913,0.060913,0
722,595947338,0.999899,0.001313,-0.003592,0.013723,0.153373,-0.181086,0.054679,0
723,595964005,0.999947,0.001888,-0.004049,0.009314,0.145452,-0.173262,0.046912,0
724,595980672,0.999980,0.002040,-0.003321,0.004967,0.133522,-0.167791,0.042410,0
725,595997339,0.999996,0.001853,-0.001805,0.001510,0.118234,-0.167098,0.035699,0
726,596014006,0.999996,0.002029,-0.000852,-0.001700,0.105399,-0.162980,0.032542,0
727,596030673,0.999990,0.002348,0.000060,-0.003902,0.094757,-0.158040,0.029958,0
728,596047340,0.999985,0.002346,0.000608,-0.004935,0.084819,-0.153581,0.026017,0
729,596064007,0.999982,0.001830,0.000400,-0.005688,0.077621,-0.154707,0.022516,0
730,596080674,0.999979,0.001285,-0.000198,-0.006343,0.073588,-0.153887,0.021341,0
731,596097341,0.999977,0.000665,-0.000347,-0.006698,0.070790,-0.153650,0.022418,0
732,596114008,0.999976,0.000172,-0.000165,-0.006949,0.068072,-0.153796,0.023385,0
733,596130675,0.999974,-0.000179,0.000064,-0.007150,0.064734,-0.154275,0.024623,0
734,596147342,0.999973,-0.000322,0.000120,-0.007340,0.061062,-0.155950,0.025630,0
735,596164009,0.999972,-0.000400,0.000093,-0.007524,0.058130,-0.156372,0.027222,0
736,596180676,0.999972,-0.000419,-0.000051,-0.007420,0.054967,-0.157761,0.028325,0
737,596197343,0.999973,-0.000271,-0.000468,-0.007372,0.052934,-0.157931,0.029318,0
738,596214010,0.999974,0.000107,-0.000574,-0.007226,0.052056,-0.154684,0.032177,0
739,596230677,0.999976,0.000387,0.000038,-0.006935,0.051544,-0.148303,0.034228,0
740,596247344,0.999977,0.000371,0.001101,-0.006669,0.051449,-0.143288,0.036698,0
741,596264011,0.999975,0.000364,0.001913,-0.006838,0.053048,-0.140650,0.037310,0
742,596280678,0.999975,0.000253,0.001890,-0.006764,0.053489,-0.142456,0.036455,0
743,596297345,0.999979,-0.000011,0.000726,-0.006388,0.056615,-0.143877,0.035936,0
744,596314012,0.999981,-0.000818,-0.000607,-0.006133,0.065434,-0.144643,0.041168,0
745,596330679,0.999985,-0.001297,-0.000341,-0.005349,0.078876,-0.145798,0.050504,0
746,596347346,0.999988,-0.000905,0.001045,-0.004634,0.096621,-0.146910,0.057293,0
747,596364013,0.999990,0.000224,0.001323,-0.004182,0.111264,-0.148483,0.059911,0
748,596380680,0.999992,0.001357,-0.000576,-0.003774,0.120831,-0.150004,0.057298,0
749,596397347,0.999980,0.002040,-0.004535,-0.003838,0.133739,-0.152542,0.050988,0
750,596414014,0.999951,0.002258,-0.008415,-0.004774,0.152473,-0.154166,0.046663,0
751,596430681,0.999928,0.002073,-0.009866,-0.006575,0.170172,-0.156515,0.044642,0
752,596447348,0.999920,0.001938,-0.008697,-0.008962,0.176588,-0.164661,0.038431,0
753,596464015,0.999913,0.001890,-0.006248,-0.011437,0.173742,-0.173915,0.031256,0
754,596480682,0.999905,0.001390,-0.004151,-0.013046,0.165491,-0.180962,0.024916,0
755,596497349,0.999892,0.000800,-0.003606,-0.014196,0.161311,-0.181966,0.022736,0
756,596514016,0.999872,0.000507,-0.005129,-0.015176,0.159976,-0.184253,0.016926,0
757,596530683,0.999845,0.000438,-0.007710,-0.015811,0.160532,-0.188523,0.012640,0
758,596547350,0.999835,0.000165,-0.008358,-0.016128,0.167841,-0.190187,0.016046,0
759,596564017,0.999843,-0.000514,-0.005598,-0.016782,0.184498,-0.187713,0.022496,0
760,596580684,0.999835,-0.001222,-0.003040,-0.017893,0.195472,-0.189155,0.018680,0
761,596597351,0.999796,-0.001868,-0.004444,-0.019603,0.195102,-0.195421,0.013862,0
762,596614018,0.999719,-0.003052,-0.007455,-0.022292,0.194768,-0.199004,0.021469,0
763,596630685,0.999664,-0.004467,-0.007903,-0.024298,0.193118,-0.201531,0.034438,0
764,596647352,0.999628,-0.004785,-0.006400,-0.026065,0.191778,-0.200126,0.041386,0
765,596664019,0.999600,-0.003470,-0.005321,-0.027543,0.184115,-0.199983,0.031828,0
766,596680686,0.999598,-0.001812,-0.006015,-0.027662,0.173565,-0.192919,0.015650,0
767,596697353,0.999596,-0.002386,-0.007178,-0.027389,0.172065,-0.180221,0.008780,0
768,596714020,0.999580,-0.004469,-0.007148,-0.027722,0.177219,-0.172746,0.011822,0
769,596730687,0.999567,-0.005669,-0.005218,-0.028412,0.173640,-0.171176,0.022157,0
770,596747354,0.999574,-0.005185,-0.003134,-0.028549,0.157282,-0.171052,0.027622,0
771,596764021,0.999586,-0.003982,-0.003774,-0.028260,0.138107,-0.160813,0.029267,0
772,596780688,0.999608,-0.002718,-0.005839,-0.027263,0.121648,-0.146602,0.030785,0
773,596797355,0.999637,-0.001512,-0.008092,-0.025671,0.113178,-0.128686,0.027692,0
774,596814022,0.999655,-0.000677,-0.010624,-0.024027,0.110651,-0.115088,0.017157,0
775,596830689,0.999667,-0.000486,-0.012563,-0.022541,0.112111,-0.102409,0.010391,0
776,596847356,0.999699,-0.000755,-0.012269,-0.021233,0.110936,-0.088038,0.008539,0
777,596864023,0.999750,-0.001004,-0.010217,-0.019881,0.107334,-0.077369,0.006925,0
778,596880690,0.999798,-0.001292,-0.007836,-0.018463,0.100616,-0.065060,0.005516,0
779,596897357,0.999837,-0.001102,-0.006797,-0.016700,0.090372,-0.052587,0.002780,0
780,596914024,0.999861,-0.000420,-0.008123,-0.014577,0.079577,-0.043878,-0.005082,0
781,596930691,0.999874,-0.000233,-0.009517,-0.012715,0.074360,-0.032302,-0.008578,0
782,596947358,0.999889,-0.001303,-0.008806,-0.011959,0.072266,-0.020106,-0.007052,0
783,596964025,0.999912,-0.002147,-0.006409,-0.011455,0.068326,-0.013157,-0.002945,0
784,596980692,0.999938,-0.001632,-0.003865,-0.010349,0.061108,-0.006316,-0.004219,0
785,596997359,0.999957,-0.001099,-0.002698,-0.008830,0.053518,0.002667,-0.008698,0
786,597014026,0.999967,-0.001346,-0.003043,-0.007373,0.049278,0.010137,-0.011904,0
787,597030693,0.999971,-0.001940,-0.003550,-0.006424,0.050207,0.017648,-0.008087,0
788,597047360,0.999979,-0.001905,-0.003110,-0.005355,0.051138,0.022588,-0.006593,0
789,597064027,0.999986,-0.001618,-0.002510,-0.004437,0.053686,0.027460,-0.006685,0
790,597080694,0.999992,-0.000891,-0.001616,-0.003638,0.059414,0.031339,-0.009113,0
791,597097361,0.999995,-0.000389,-0.000843,-0.002995,0.063735,0.036814,-0.014331,0
792,597114028,0.999997,-0.000355,-0.000571,-0.002267,0.067544,0.041575,-0.016519,0
793,597130695,0.999998,-0.000170,-0.001185,-0.001418,0.072505,0.042525,-0.018927,0
794,597147362,0.999997,0.000327,-0.002332,-0.000447,0.081655,0.042460,-0.023356,0
795,597164029,0.999995,0.000745,-0.002927,0.000333,0.091829,0.044382,-0.027685,0
796,597180696,0.999997,0.000997,-0.001991,0.000945,0.100801,0.048405,-0.030582,0
797,597197363,0.999998,0.000995,0.000011,0.001719,0.108972,0.049875,-0.034229,0
798,597214030,0.999997,0.000727,0.000964,0.002311,0.114748,0.047749,-0.040434,0
799,597230697,0.999996,0.000389,0.000477,0.002704,0.120824,0.046541,-0.041696,0
800,597247364,0.999996,0.000249,-0.000112,0.002901,0.130030,0.043943,-0.039429,0
801,597264031,0.999995,0.000600,0.000143,0.003085,0.137954,0.042262,-0.039793,0
802,597280698,0.999994,0.001048,0.000479,0.003157,0.143672,0.041211,-0.043483,0
803,597297365,0.999995,0.000850,0.000706,0.003065,0.147343,0.041226,-0.045785,0
804,597314032,0.999995,0.000453,0.001193,0.003010,0.149937,0.040657,-0.047066,0
805,597330699,0.999994,0.000032,0.001953,0.002868,0.152662,0.040748,-0.045349,0
806,597347366,0.999992,-0.000203,0.002922,0.002641,0.152610,0.038822,-0.042459,0
807,597364033,0.999991,0.000050,0.003310,0.002610,0.151206,0.037275,-0.041302,0
808,597380700,0.999993,0.000296,0.002559,0.002847,0.148564,0.036407,-0.042014,0
809,597397367,0.999994,-0.000059,0.001517,0.003031,0.148626,0.033638,-0.037088,0
810,597414034,0.999994,-0.000455,0.001671,0.002928,0.147161,0.028963,-0.027248,0
811,597430701,0.999993,-0.000802,0.002594,0.002618,0.140881,0.021582,-0.015367,0
812,597447368,0.999991,-0.001001,0.003626,0.002109,0.132112,0.015022,-0.003910,0
813,597464035,0.999991,0.000017,0.003954,0.001670,0.120569,0.012092,-0.001575,0
814,597480702,0.999993,0.001480,0.002840,0.001738,0.107865,0.016288,-0.004691,0
815,597497369,0.999993,0.002451,0.001706,0.002079,0.099495,0.021558,-0.008500,0
816,597514036,0.999992,0.002921,0.000931,0.002687,0.094323,0.021977,-0.014889,0
817,597530703,0.999989,0.003272,0.000480,0.003300,0.092900,0.020238,-0.020889,0
818,597547370,0.999985,0.003662,0.000402,0.004097,0.092117,0.015855,-0.026171,0
819,597564037,0.999980,0.003530,0.001341,0.005163,0.092449,0.012242,-0.026511,0
820,597580704,0.999972,0.002892,0.003499,0.005969,0.094268,0.008882,-0.021812,0
821,597597371,0.999952,0.002329,0.006626,0.006762,0.094372,0.006259,-0.014282,0
822,597614038,0.999928,0.002318,0.008750,0.007906,0.093424,0.000676,-0.010013,0
823,597630705,0.999912,0.002692,0.008610,0.009700,0.098200,-0.009473,-0.005571,0
824,597647372,0.999907,0.003232,0.007051,0.011181,0.107447,-0.022024,-0.003426,0
825,597664039,0.999905,0.003948,0.005870,0.011846,0.115121,-0.026678,-0.000370,0
826,597680706,0.999899,0.004097,0.006149,0.012130,0.116120,-0.027270,0.001816,0
827,597697373,0.999889,0.003776,0.006781,0.012727,0.112150,-0.027397,0.001240,0
828,597714040,0.999876,0.003477,0.005906,0.014169,0.109897,-0.037952,-0.003210,0
829,597730707,0.999860,0.003207,0.003965,0.015937,0.116350,-0.050818,-0.002103,0
830,597747374,0.999847,0.002997,0.003454,0.016878,0.127059,-0.062957,0.002979,0
831,597764041,0.999828,0.003593,0.006108,0.017146,0.132113,-0.062329,0.008740,0
832,597780708,0.999785,0.003397,0.009986,0.017829,0.127070,-0.061461,0.007078,0
833,597797375,0.999758,0.002400,0.009919,0.019479,0.120957,-0.074027,-0.000263,0
834,597814042,0.999751,0.000995,0.005388,0.021631,0.129308,-0.096821,-0.001240,0
835,597830709,0.999750,0.000748,0.001214,0.022304,0.142023,-0.110627,0.005582,0
836,597847376,0.999758,0.001202,0.002334,0.021861,0.148978,-0.108908,0.016550,0
837,597864043,0.999720,0.001846,0.008312,0.022093,0.143546,-0.106072,0.020073,0
838,597880710,0.999638,0.000884,0.012432,0.023844,0.133168,-0.116102,0.014615,0
839,597897377,0.999618,-0.000777,0.009967,0.025748,0.134655,-0.137567,0.011615,0
840,597914044,0.999637,-0.000609,0.003903,0.026650,0.147576,-0.154513,0.010682,0
841,597930711,0.999642,0.001300,0.000649,0.026723,0.160730,-0.156876,0.012386,0
842,597947378,0.999626,0.001872,0.003327,0.027065,0.169340,-0.152231,0.016723,0
843,597964045,0.999576,0.001209,0.007731,0.028033,0.175842,-0.161176,0.012192,0
844,597980712,0.999548,0.000830,0.008152,0.028939,0.185872,-0.173417,0.007313,0
845,597997379,0.999572,0.001246,0.005817,0.028654,0.199495,-0.181969,0.006571,0
846,598014046,0.999646,0.001592,0.005005,0.026080,0.208393,-0.182725,0.012828,0
847,598030713,0.999707,0.000879,0.008473,0.022635,0.207210,-0.181137,0.020087,0
848,598047380,0.999702,-0.000359,0.012837,0.020740,0.195174,-0.183393,0.020762,0
849,598064047,0.999718,-0.001548,0.012996,0.019799,0.182927,-0.182423,0.021251,0
850,598080714,0.999778,-0.002815,0.009015,0.018818,0.176608,-0.181324,0.026248,0
851,598097381,0.999840,-0.002996,0.003851,0.017216,0.170948,-0.181946,0.031447,0
852,598114048,0.999877,-0.002296,0.000278,0.015481,0.164263,-0.180421,0.032693,0
853,598130715,0.999900,-0.001743,-0.000541,0.014017,0.158503,-0.178755,0.030735,0
854,598147382,0.999920,-0.001549,0.000959,0.012494,0.150887,-0.174922,0.028415,0
855,598164049,0.999933,-0.001806,0.003271,0.010965,0.140544,-0.170266,0.026638,0
856,598180716,0.999937,-0.002235,0.005398,0.009624,0.128428,-0.165560,0.027308,0
857,598197383,0.999940,-0.002574,0.006298,0.008590,0.114511,-0.163282,0.027513,0
858,598214050,0.999950,-0.002516,0.005648,0.007830,0.103789,-0.163690,0.027473,0
859,598230717,0.999965,-0.001822,0.004396,0.006837,0.096191,-0.162064,0.029309,0
