sep=,
DeviceTag:,B
FirmwareVersion:,3.0.0
AppVersion:,2023.6.0
SyncStatus:,Synced
OutputRate:,60Hz
FilterProfile:,General
Measurement Mode:,Inertial data Mode - High Fidelity
StartTime: ,2024-09-12_16:23:48_281 EDT
© Movella Technologies B. V. 2005-2024

PacketCounter,SampleTimeFine,dq_W,dq_X,dq_Y,dq_Z,dv[1],dv[2],dv[3],Status
613,594147302,1.000000,0.000116,0.000468,-0.000523,-0.154780,0.021271,0.017913,0
614,594163969,1.000000,0.000480,0.000462,-0.000669,-0.154213,0.019503,0.016212,0
615,594180636,0.999999,0.000744,0.000439,-0.000723,-0.154108,0.022963,0.016216,0
616,594197303,0.999999,0.001033,0.000216,-0.000821,-0.154375,0.021944,0.016942,0
617,594213970,0.999999,0.001320,0.000138,-0.000892,-0.152467,0.019578,0.016944,0
618,594230637,0.999999,0.001358,-0.000017,-0.000937,-0.153759,0.018180,0.017959,0
619,594247304,0.999999,0.000868,0.000011,-0.000945,-0.153895,0.022829,0.017086,0
620,594263971,0.999999,0.000741,0.000283,-0.000760,-0.152723,0.026468,0.017421,0
621,594280638,0.999999,0.000734,0.000587,-0.000499,-0.150968,0.027193,0.017914,0
622,594297305,0.999999,0.001350,0.000415,-0.000326,-0.152687,0.023251,0.018125,0
623,594313972,0.999998,0.002091,0.000001,-0.000272,-0.154460,0.019431,0.017427,0
624,594330639,0.999998,0.002090,-0.000265,-0.000243,-0.153373,0.022249,0.017083,0
625,594347306,0.999999,0.001577,-0.000071,-0.000237,-0.151395,0.028680,0.017644,0
626,594363973,1.000000,0.000618,0.000591,-0.000236,-0.148383,0.032209,0.018155,0
627,594380640,0.999999,-0.000035,0.001291,-0.000221,-0.149051,0.030920,0.016988,0
628,594397307,0.999999,0.000052,0.001599,0.000072,-0.152468,0.027379,0.017136,0
629,594413974,0.999999,0.000591,0.001546,0.000406,-0.154326,0.025967,0.017237,0
630,594430641,0.999998,0.000920,0.001449,0.000862,-0.154199,0.028882,0.016817,0
631,594447308,0.999998,0.000645,0.001516,0.001390,-0.149497,0.036189,0.017573,0
632,594463975,0.999997,-0.000417,0.001723,0.001631,-0.142989,0.041242,0.018766,0
633,594480642,0.999995,-0.001421,0.002173,0.001919,-0.144876,0.039598,0.017785,0
634,594497309,0.999994,-0.001724,0.002374,0.001870,-0.153115,0.034685,0.017082,0
635,594513976,0.999995,-0.001714,0.002052,0.001418,-0.158746,0.030221,0.017201,0
636,594530643,0.999996,-0.001651,0.002093,0.001333,-0.154702,0.032975,0.016602,0
637,594547310,0.999996,-0.001013,0.001554,0.002294,-0.149534,0.036451,0.017406,0
638,594563977,0.999994,-0.000790,0.001482,0.003139,-0.147908,0.035165,0.016722,0
639,594580644,0.999992,-0.001487,0.002062,0.002949,-0.151706,0.038479,0.015225,0
640,594597311,0.999992,-0.002185,0.002198,0.002457,-0.156772,0.041213,0.015519,0
641,594613978,0.999992,-0.002718,0.001857,0.002338,-0.154571,0.041138,0.016829,0
642,594630645,0.999988,-0.003387,0.001815,0.002961,-0.147918,0.040338,0.016187,0
643,594647312,0.999982,-0.003992,0.002087,0.003909,-0.144080,0.042993,0.012004,0
644,594663979,0.999979,-0.004194,0.002175,0.004525,-0.143391,0.043037,0.011471,0
645,594680646,0.999977,-0.004248,0.002432,0.004618,-0.145437,0.039783,0.012686,0
646,594697313,0.999976,-0.004408,0.002964,0.004369,-0.147947,0.037826,0.013481,0
647,594713980,0.999974,-0.004803,0.003768,0.003863,-0.150757,0.035327,0.013430,0
648,594730647,0.999972,-0.004933,0.004510,0.003238,-0.156896,0.030142,0.012499,0
649,594747314,0.999978,-0.004191,0.004549,0.002407,-0.163654,0.022069,0.012181,0
650,594763981,0.999987,-0.002792,0.004167,0.001242,-0.169308,0.013366,0.011352,0
651,594780648,0.999993,-0.001048,0.003655,-0.000186,-0.171912,0.008593,0.008662,0
652,594797315,0.999993,0.000745,0.003338,-0.001661,-0.170756,0.009513,0.007307,0
653,594813982,0.999988,0.002170,0.003099,-0.002953,-0.168180,0.013380,0.006996,0
654,594830649,0.999983,0.003279,0.002705,-0.003887,-0.165557,0.017520,0.006185,0
655,594847316,0.999979,0.004155,0.002089,-0.004490,-0.163423,0.021066,0.003167,0
656,594863983,0.999977,0.004881,0.001365,-0.004602,-0.158964,0.026422,0.001371,0
657,594880650,0.999979,0.005143,0.000548,-0.003932,-0.153137,0.035201,-0.000505,0
658,594897317,0.999983,0.005072,-0.000232,-0.002753,-0.147826,0.045309,-0.001265,0
659,594913984,0.999988,0.004584,-0.000828,-0.001510,-0.143480,0.051041,0.000698,0
660,594930651,0.999993,0.003664,-0.001177,-0.000290,-0.142096,0.051706,0.001936,0
661,594947318,0.999995,0.002458,-0.001629,0.000751,-0.143554,0.051975,0.003426,0
662,594963985,0.999996,0.001213,-0.002011,0.001507,-0.145458,0.050692,0.005182,0
663,594980652,0.999995,0.000108,-0.002293,0.001999,-0.147777,0.048478,0.006948,0
664,594997319,0.999994,-0.000676,-0.002359,0.002375,-0.149336,0.044591,0.009062,0
665,595013986,0.999993,-0.001247,-0.002080,0.002760,-0.151072,0.039480,0.010657,0
666,595030653,0.999993,-0.001527,-0.001795,0.002901,-0.154186,0.036310,0.010936,0
667,595047320,0.999995,-0.001476,-0.001514,0.002480,-0.156862,0.033634,0.010672,0
668,595063987,0.999997,-0.001307,-0.001346,0.001741,-0.157665,0.028125,0.011092,0
669,595080654,0.999998,-0.000931,-0.001151,0.001126,-0.157644,0.023704,0.011719,0
670,595097321,0.999999,-0.000024,-0.000912,0.000582,-0.158668,0.020552,0.010471,0
671,595113988,0.999999,0.000838,-0.000972,0.000127,-0.157145,0.022450,0.009410,0
672,595130655,0.999998,0.001458,-0.000947,-0.000230,-0.154230,0.026098,0.009441,0
673,595147322,0.999997,0.002082,-0.000923,-0.000539,-0.153122,0.027279,0.010417,0
674,595163989,0.999996,0.002487,-0.000918,-0.000732,-0.151611,0.029775,0.010613,0
675,595180656,0.999996,0.002521,-0.000517,-0.000834,-0.147945,0.034140,0.012045,0
676,595197323,0.999996,0.002609,-0.000097,-0.001099,-0.150696,0.036186,0.012895,0
677,595213990,0.999995,0.002611,-0.000121,-0.001483,-0.152592,0.035517,0.013773,0
678,595230657,0.999995,0.002591,-0.000177,-0.001622,-0.153004,0.035810,0.014631,0
679,595247324,0.999996,0.002459,-0.000243,-0.001538,-0.152318,0.039059,0.014177,0
680,595263991,0.999997,0.002158,-0.000279,-0.001346,-0.152693,0.040663,0.013887,0
681,595280658,0.999998,0.001826,-0.000500,-0.001055,-0.153003,0.041890,0.014693,0
682,595297325,0.999998,0.001877,-0.000894,-0.000675,-0.156370,0.040265,0.015605,0
683,595313992,0.999996,0.001913,-0.001856,-0.000221,-0.157511,0.039451,0.015096,0
684,595330659,0.999996,0.001250,-0.002557,0.000600,-0.149723,0.045321,0.017307,0
685,595347326,0.999997,0.000649,-0.001943,0.001082,-0.144703,0.048122,0.016237,0
686,595363993,0.999998,-0.000182,-0.001333,0.001385,-0.142119,0.045719,0.017165,0
687,595380660,0.999998,-0.000547,-0.000736,0.001709,-0.144388,0.041887,0.016267,0
688,595397327,0.999998,-0.000688,-0.000479,0.001776,-0.149787,0.038091,0.019020,0
689,595413994,0.999998,-0.000999,-0.000402,0.001557,-0.152417,0.034800,0.020093,0
690,595430661,0.999998,-0.001049,-0.000205,0.001388,-0.154111,0.031292,0.019866,0
691,595447328,0.999999,-0.000863,-0.000172,0.001207,-0.155413,0.029377,0.020616,0
692,595463995,0.999999,-0.000762,-0.000167,0.000904,-0.156308,0.028580,0.020170,0
693,595480662,1.000000,-0.000693,-0.000115,0.000482,-0.155898,0.029048,0.018926,0
694,595497329,1.000000,-0.000495,-0.000001,0.000096,-0.153792,0.028845,0.018003,0
695,595513996,1.000000,-0.000277,0.000297,-0.000128,-0.151393,0.029012,0.016902,0
696,595530663,1.000000,0.000098,0.000610,-0.000325,-0.150226,0.029214,0.015994,0
697,595547330,0.999999,0.000648,0.000794,-0.000356,-0.150835,0.030881,0.016243,0
698,595563997,0.999999,0.000960,0.000894,-0.000283,-0.148806,0.033898,0.016678,0
699,595580664,0.999999,0.000836,0.001221,-0.000207,-0.145325,0.036096,0.017125,0
700,595597331,0.999998,0.000548,0.001887,-0.000199,-0.143368,0.036873,0.016532,0
701,595613998,0.999997,0.000283,0.002531,-0.000350,-0.143074,0.036144,0.016436,0
702,595630665,0.999995,0.000256,0.002953,-0.000508,-0.148215,0.034696,0.016737,0
703,595647332,0.999996,0.000285,0.002697,-0.000837,-0.155034,0.033166,0.018511,0
704,595663999,0.999997,0.000301,0.002298,-0.000970,-0.157341,0.030683,0.019112,0
705,595680666,0.999997,0.000419,0.002088,-0.000734,-0.157548,0.032634,0.016640,0
706,595697333,0.999998,0.000617,0.001890,-0.000243,-0.154147,0.037746,0.015501,0
707,595714000,0.999998,0.000506,0.001928,0.000039,-0.149114,0.039181,0.015947,0
708,595730667,0.999998,0.000222,0.002129,0.000229,-0.148694,0.041407,0.013535,0
709,595747334,0.999998,-0.000370,0.002124,0.000316,-0.146821,0.042640,0.014858,0
710,595764001,0.999996,-0.001031,0.002426,0.000520,-0.145597,0.040386,0.014227,0
711,595780668,0.999995,-0.001317,0.002844,0.000895,-0.146901,0.039314,0.012697,0
712,595797335,0.999994,-0.001323,0.002930,0.001368,-0.149128,0.039103,0.013376,0
713,595814002,0.999993,-0.001511,0.002819,0.001745,-0.149573,0.037988,0.015159,0
714,595830669,0.999992,-0.001939,0.002855,0.001782,-0.151185,0.036963,0.012469,0
715,595847336,0.999993,-0.002158,0.002788,0.001530,-0.153522,0.033806,0.010335,0
716,595864003,0.999993,-0.001989,0.002807,0.001095,-0.156785,0.028442,0.010567,0
717,595880670,0.999994,-0.001643,0.002878,0.000303,-0.162072,0.022364,0.009445,0
718,595897337,0.999996,-0.000678,0.002690,-0.000655,-0.166076,0.014682,0.009463,0
719,595914004,0.999996,0.000583,0.002388,-0.001615,-0.167805,0.010164,0.008084,0
720,595930671,0.999993,0.001908,0.001979,-0.002670,-0.167802,0.010857,0.007638,0
721,595947338,0.999988,0.003006,0.001612,-0.003587,-0.165955,0.014355,0.006734,0
722,595964005,0.999984,0.003625,0.001233,-0.004240,-0.163231,0.016318,0.007204,0
723,595980672,0.999981,0.004206,0.001087,-0.004474,-0.160062,0.023444,0.005100,0
724,595997339,0.999981,0.004543,0.000601,-0.004144,-0.157948,0.026884,0.001083,0
725,596014006,0.999982,0.004737,0.000050,-0.003643,-0.153406,0.030306,0.002041,0
726,596030673,0.999985,0.004521,-0.000222,-0.002941,-0.148736,0.034754,0.003766,0
727,596047340,0.999990,0.003950,-0.000071,-0.002276,-0.146473,0.038786,0.004406,0
728,596064007,0.999993,0.003304,-0.000043,-0.001491,-0.146854,0.041340,0.003550,0
729,596080674,0.999996,0.002613,-0.000180,-0.000816,-0.148077,0.040584,0.005129,0
730,596097341,0.999998,0.001944,-0.000223,-0.000169,-0.147228,0.040211,0.006214,0
731,596114008,0.999999,0.001212,-0.000219,0.000588,-0.147155,0.039109,0.008276,0
732,596130675,0.999999,0.000255,0.000054,0.001090,-0.147767,0.040154,0.010522,0
733,596147342,0.999998,-0.000818,0.000212,0.001518,-0.149669,0.038768,0.009285,0
734,596164009,0.999997,-0.001448,-0.000075,0.002057,-0.151800,0.036722,0.008491,0
735,596180676,0.999995,-0.001858,-0.000301,0.002541,-0.152773,0.035746,0.009360,0
736,596197343,0.999994,-0.002083,-0.000389,0.002909,-0.153788,0.035208,0.010345,0
737,596214010,0.999992,-0.002130,-0.000388,0.003321,-0.152636,0.035702,0.010665,0
738,596230677,0.999989,-0.002416,-0.000164,0.004117,-0.149518,0.037405,0.009884,0
739,596247344,0.999982,-0.003122,0.000326,0.005113,-0.146592,0.041283,0.010600,0
740,596264011,0.999973,-0.004104,0.000973,0.006011,-0.145812,0.045694,0.009266,0
741,596280678,0.999962,-0.005200,0.001361,0.006898,-0.148007,0.049168,0.007115,0
742,596297345,0.999949,-0.006338,0.001464,0.007720,-0.151557,0.051267,0.006000,0
743,596314012,0.999931,-0.007558,0.001771,0.008825,-0.155507,0.054476,0.005025,0
744,596330679,0.999915,-0.008315,0.002045,0.009788,-0.157076,0.056398,0.007798,0
745,596347346,0.999904,-0.008577,0.001895,0.010747,-0.156205,0.055926,0.009964,0
746,596364013,0.999888,-0.009065,0.001391,0.011857,-0.155441,0.059581,0.007888,0
747,596380680,0.999879,-0.009271,0.000509,0.012513,-0.152802,0.068084,0.008005,0
748,596397347,0.999866,-0.009752,-0.000170,0.013175,-0.148640,0.074989,0.009575,0
749,596414014,0.999852,-0.010483,-0.000594,0.013645,-0.144975,0.074063,0.012778,0
750,596430681,0.999846,-0.011037,-0.000611,0.013621,-0.144485,0.069112,0.015852,0
751,596447348,0.999846,-0.011140,-0.000512,0.013571,-0.146043,0.068439,0.016688,0
752,596464015,0.999841,-0.011051,-0.000847,0.013947,-0.151338,0.075087,0.018006,0
753,596480682,0.999835,-0.010782,-0.001771,0.014533,-0.157965,0.084029,0.023185,0
754,596497349,0.999826,-0.010536,-0.002638,0.015137,-0.156334,0.087097,0.030404,0
755,596514016,0.999812,-0.010742,-0.002767,0.015905,-0.149594,0.086252,0.031576,0
756,596530683,0.999803,-0.010197,-0.003705,0.016597,-0.150185,0.087673,0.031217,0
757,596547350,0.999796,-0.008563,-0.005185,0.017539,-0.152556,0.097696,0.034567,0
758,596564017,0.999785,-0.006598,-0.006519,0.018538,-0.150092,0.096025,0.042771,0
759,596580684,0.999774,-0.006433,-0.007194,0.018929,-0.133084,0.107870,0.045920,0
760,596597351,0.999785,-0.005837,-0.007565,0.018423,-0.130098,0.094596,0.043250,0
761,596614018,0.999788,-0.004589,-0.008185,0.018336,-0.131871,0.096561,0.048150,0
762,596630685,0.999787,-0.003171,-0.008596,0.018517,-0.134105,0.107616,0.052645,0
763,596647352,0.999793,-0.002383,-0.008967,0.018127,-0.125322,0.110878,0.056910,0
764,596664019,0.999794,-0.001791,-0.009558,0.017812,-0.113737,0.112121,0.055766,0
765,596680686,0.999780,-0.001045,-0.010399,0.018175,-0.106231,0.121498,0.055757,0
766,596697353,0.999762,-0.001078,-0.010585,0.019033,-0.098245,0.137661,0.058654,0
767,596714020,0.999764,-0.001968,-0.010178,0.019082,-0.090148,0.135508,0.063914,0
768,596730687,0.999777,-0.002210,-0.010056,0.018440,-0.086139,0.125434,0.066960,0
769,596747354,0.999787,-0.001750,-0.010051,0.017938,-0.083646,0.122118,0.067031,0
770,596764021,0.999798,-0.001308,-0.009998,0.017363,-0.081446,0.127719,0.070101,0
771,596780688,0.999812,-0.002285,-0.009738,0.016589,-0.077124,0.143143,0.072548,0
772,596797355,0.999826,-0.004179,-0.009347,0.015620,-0.071512,0.140502,0.075830,0
773,596814022,0.999824,-0.006813,-0.008942,0.015011,-0.061653,0.142160,0.076679,0
774,596830689,0.999817,-0.009495,-0.008397,0.014322,-0.052354,0.139369,0.076316,0
775,596847356,0.999819,-0.010736,-0.008179,0.013413,-0.050411,0.130183,0.074430,0
776,596864023,0.999827,-0.010980,-0.008010,0.012668,-0.048072,0.125301,0.074867,0
777,596880690,0.999844,-0.010368,-0.007768,0.012045,-0.042097,0.122713,0.075860,0
778,596897357,0.999863,-0.009657,-0.007908,0.010878,-0.035415,0.119173,0.078780,0
779,596914024,0.999868,-0.010202,-0.007987,0.009847,-0.029412,0.120946,0.081691,0
780,596930691,0.999858,-0.011085,-0.008642,0.009248,-0.026089,0.123026,0.081651,0
781,596947358,0.999863,-0.011089,-0.008820,0.008583,-0.023303,0.124088,0.083406,0
782,596964025,0.999878,-0.010968,-0.008075,0.007631,-0.014048,0.120176,0.082175,0
783,596980692,0.999903,-0.010262,-0.006612,0.006701,-0.007124,0.110052,0.081546,0
784,596997359,0.999924,-0.008965,-0.006155,0.005856,-0.003803,0.101897,0.079754,0
785,597014026,0.999943,-0.007189,-0.005875,0.005364,-0.001456,0.097230,0.082241,0
786,597030693,0.999960,-0.005403,-0.005233,0.004810,0.000768,0.093167,0.085115,0
787,597047360,0.999974,-0.004014,-0.004406,0.004062,0.006317,0.091305,0.086679,0
788,597064027,0.999983,-0.002762,-0.003651,0.003548,0.011775,0.091601,0.090111,0
789,597080694,0.999989,-0.002004,-0.003004,0.002969,0.015426,0.091585,0.091854,0
790,597097361,0.999994,-0.001258,-0.002110,0.002230,0.016977,0.092438,0.095386,0
791,597114028,0.999998,-0.000406,-0.001369,0.001598,0.018002,0.092431,0.097267,0
792,597130695,0.999998,0.000920,-0.001000,0.001096,0.017477,0.091990,0.099275,0
793,597147362,0.999998,0.001321,-0.000540,0.001025,0.015837,0.103963,0.103731,0
794,597164029,1.000000,0.000782,0.000219,0.000395,0.019141,0.104964,0.104560,0
795,597180696,0.999999,0.000913,0.000891,-0.000117,0.020831,0.101462,0.103912,0
796,597197363,0.999998,0.001596,0.001230,-0.000157,0.021362,0.103678,0.104208,0
797,597214030,0.999996,0.002333,0.001565,-0.000086,0.020809,0.107709,0.106593,0
798,597230697,0.999995,0.002490,0.001879,-0.000114,0.019414,0.106707,0.107178,0
799,597247364,0.999994,0.002668,0.002083,-0.000200,0.018500,0.104699,0.107161,0
800,597264031,0.999993,0.003082,0.002043,-0.000417,0.018148,0.104421,0.107359,0
801,597280698,0.999992,0.003550,0.001851,-0.000595,0.017057,0.107846,0.106629,0
802,597297365,0.999991,0.003864,0.001856,-0.000722,0.014459,0.112675,0.108453,0
803,597314032,0.999991,0.003562,0.001962,-0.000991,0.013342,0.116222,0.109125,0
804,597330699,0.999992,0.003177,0.002188,-0.001201,0.013988,0.117599,0.108751,0
805,597347366,0.999992,0.002948,0.002196,-0.001250,0.014074,0.117296,0.108585,0
806,597364033,0.999993,0.002926,0.002186,-0.001234,0.012390,0.116030,0.107346,0
807,597380700,0.999993,0.003048,0.002004,-0.001278,0.011570,0.116626,0.105875,0
808,597397367,0.999992,0.003196,0.001857,-0.001405,0.008456,0.117176,0.105722,0
809,597414034,0.999992,0.003081,0.001925,-0.001735,0.004591,0.116569,0.103710,0
810,597430701,0.999990,0.002850,0.002263,-0.002430,0.001126,0.114047,0.099868,0
811,597447368,0.999987,0.002690,0.002799,-0.003403,-0.003358,0.109289,0.093469,0
812,597464035,0.999979,0.002740,0.003857,-0.004517,-0.002609,0.100616,0.087534,0
813,597480702,0.999968,0.003540,0.004710,-0.005357,0.000351,0.095274,0.083885,0
814,597497369,0.999961,0.005075,0.004289,-0.005832,0.000483,0.098336,0.081736,0
815,597514036,0.999955,0.006319,0.003731,-0.006090,0.000498,0.107346,0.085045,0
816,597530703,0.999953,0.006402,0.003800,-0.006276,-0.000847,0.116434,0.086234,0
817,597547370,0.999948,0.006171,0.004370,-0.006863,-0.001645,0.121000,0.087829,0
818,597564037,0.999941,0.006184,0.005039,-0.007384,-0.006201,0.119268,0.087219,0
819,597580704,0.999929,0.007090,0.005386,-0.007976,-0.011717,0.116458,0.087120,0
820,597597371,0.999912,0.008280,0.005824,-0.008542,-0.018683,0.116749,0.084737,0
821,597614038,0.999903,0.008644,0.006034,-0.009111,-0.022193,0.121103,0.082374,0
822,597630705,0.999901,0.008219,0.005851,-0.009765,-0.025506,0.126805,0.081373,0
823,597647372,0.999900,0.007360,0.005558,-0.010702,-0.028234,0.124397,0.083564,0
824,597664039,0.999889,0.006917,0.006039,-0.011763,-0.032679,0.120998,0.082825,0
825,597680706,0.999873,0.006873,0.006648,-0.012745,-0.040216,0.122462,0.077659,0
826,597697373,0.999862,0.006828,0.006835,-0.013483,-0.046919,0.131557,0.072957,0
827,597714040,0.999856,0.006179,0.007227,-0.014032,-0.046590,0.139451,0.074663,0
828,597730707,0.999856,0.004619,0.007351,-0.014547,-0.046788,0.139246,0.073522,0
829,597747374,0.999854,0.003166,0.007405,-0.015085,-0.052561,0.132475,0.073331,0
830,597764041,0.999844,0.003510,0.008034,-0.015335,-0.064519,0.118620,0.069373,0
831,597780708,0.999830,0.005866,0.008441,-0.015279,-0.075741,0.116332,0.063640,0
832,597797375,0.999821,0.007800,0.008503,-0.014999,-0.078255,0.127431,0.060926,0
833,597814042,0.999820,0.008430,0.007492,-0.015265,-0.074166,0.133810,0.062345,0
834,597830709,0.999825,0.007250,0.006810,-0.015828,-0.076974,0.128020,0.063968,0
835,597847376,0.999813,0.007162,0.007230,-0.016431,-0.087635,0.113955,0.060601,0
836,597864043,0.999793,0.009362,0.007878,-0.016280,-0.101827,0.112022,0.054670,0
837,597880710,0.999785,0.011332,0.007752,-0.015533,-0.106886,0.132668,0.054525,0
838,597897377,0.999799,0.010459,0.007081,-0.015549,-0.100057,0.142271,0.057530,0
839,597914044,0.999823,0.007222,0.006841,-0.015993,-0.098794,0.133641,0.057949,0
840,597930711,0.999828,0.005497,0.007324,-0.016127,-0.106953,0.118582,0.049163,0
841,597947378,0.999827,0.006766,0.007903,-0.015439,-0.117559,0.114210,0.042689,0
842,597964045,0.999833,0.008443,0.007449,-0.014362,-0.121363,0.119128,0.042182,0
843,597980712,0.999844,0.008322,0.006532,-0.014125,-0.115159,0.123778,0.043724,0
844,597997379,0.999853,0.006688,0.006210,-0.014498,-0.114891,0.114920,0.042192,0
845,598014046,0.999865,0.005169,0.005930,-0.014434,-0.130389,0.107373,0.034177,0
846,598030713,0.999874,0.005483,0.005479,-0.013828,-0.141604,0.109065,0.028657,0
847,598047380,0.999888,0.005290,0.005419,-0.012917,-0.146074,0.112113,0.028456,0
848,598064047,0.999900,0.003568,0.005567,-0.012510,-0.144919,0.109525,0.028834,0
849,598080714,0.999903,0.002137,0.005931,-0.012400,-0.142484,0.096106,0.024074,0
850,598097381,0.999912,0.001954,0.005656,-0.011822,-0.146761,0.078727,0.016046,0
851,598114048,0.999925,0.003489,0.004560,-0.010825,-0.151591,0.065896,0.009510,0
852,598130715,0.999932,0.005467,0.003319,-0.009746,-0.153052,0.066659,0.006685,0
853,598147382,0.999933,0.007034,0.002324,-0.008842,-0.156463,0.066578,0.007566,0
854,598164049,0.999932,0.008254,0.001638,-0.008062,-0.154126,0.066349,0.009197,0
855,598180716,0.999931,0.008954,0.001426,-0.007469,-0.150167,0.068808,0.009835,0
856,598197383,0.999936,0.008752,0.001381,-0.007044,-0.148264,0.072591,0.009222,0
857,598214050,0.999944,0.007938,0.001199,-0.006934,-0.147456,0.074140,0.008974,0
858,598230717,0.999952,0.006788,0.000881,-0.006951,-0.147337,0.073929,0.008502,0
859,598247384,0.999959,0.005742,0.000875,-0.006920,-0.146793,0.068055,0.009748,0
860,598264051,0.999966,0.004953,0.000699,-0.006526,-0.148209,0.064211,0.006695,0
861,598280718,0.999970,0.004761,0.000293,-0.006175,-0.146674,0.061318,0.006751,0
862,598297385,0.999975,0.004505,0.000226,-0.005488,-0.145379,0.057215,0.006751,0
863,598314052,0.999980,0.004164,0.000163,-0.004661,-0.146604,0.057382,0.005337,0
864,598330719,0.999985,0.003605,0.000133,-0.004037,-0.147002,0.059953,0.003863,0
865,598347386,0.999989,0.002948,0.000245,-0.003595,-0.146773,0.059128,0.003685,0
866,598364053,0.999993,0.002297,0.000459,-0.003030,-0.146543,0.057109,0.002927,0
867,598380720,0.999995,0.001916,0.000582,-0.002409,-0.146976,0.055947,0.001750,0
868,598397387,0.999997,0.001743,0.000630,-0.001836,-0.147442,0.054017,0.001500,0
869,598414054,0.999998,0.001621,0.000670,-0.001348,-0.148503,0.051555,0.000854,0
870,598430721,0.999998,0.001571,0.000558,-0.000963,-0.149404,0.049762,0.000378,0
871,598447388,0.999998,0.001725,0.000342,-0.000704,-0.148808,0.049397,0.001095,0
872,598464055,0.999999,0.001637,0.000273,-0.000427,-0.148314,0.047353,0.003061,0
873,598480722,0.999999,0.001469,0.000283,-0.000036,-0.149636,0.044733,0.002403,0
874,598497389,0.999999,0.001561,0.000071,0.000237,-0.151083,0.046357,0.002225,0
875,598514056,0.999999,0.001509,-0.000094,0.000356,-0.151317,0.046975,0.003242,0
876,598530723,0.999999,0.001210,-0.000053,0.000498,-0.151127,0.046558,0.004687,0
877,598547390,0.999999,0.000992,-0.000170,0.000652,-0.151300,0.046208,0.003747,0
878,598564057,0.999999,0.000919,-0.000320,0.000731,-0.150529,0.047517,0.004952,0
879,598580724,0.999999,0.000695,-0.000259,0.000804,-0.149859,0.047609,0.005512,0
880,598597391,0.999999,0.000431,-0.000178,0.000940,-0.149648,0.048375,0.005738,0
881,598614058,0.999999,0.000177,-0.000170,0.001067,-0.149863,0.048370,0.005320,0
882,598630725,0.999999,-0.000148,-0.000156,0.001180,-0.149107,0.048765,0.005548,0
883,598647392,0.999999,-0.000498,-0.000162,0.001310,-0.148518,0.048498,0.004617,0
884,598664059,0.999999,-0.000745,-0.000182,0.001475,-0.148469,0.048138,0.003956,0
885,598680726,0.999998,-0.000952,-0.000237,0.001658,-0.149252,0.047741,0.003268,0
886,598697393,0.999998,-0.001084,-0.000327,0.001835,-0.149816,0.047262,0.003320,0
887,598714060,0.999997,-0.001110,-0.000395,0.001945,-0.150613,0.046267,0.002866,0
888,598730727,0.999997,-0.000969,-0.000477,0.002015,-0.150934,0.045418,0.003307,0
889,598747394,0.999997,-0.000804,-0.000376,0.002067,-0.151017,0.044620,0.004148,0
890,598764061,0.999998,-0.000521,-0.000268,0.002079,-0.151411,0.044107,0.004718,0
891,598780728,0.999998,-0.000176,-0.000172,0.002019,-0.151417,0.044833,0.005726,0
892,598797395,0.999998,0.000092,-0.000040,0.001853,-0.150781,0.046068,0.006523,0
893,598814062,0.999999,0.000317,0.000027,0.001589,-0.150141,0.046641,0.006851,0
894,598830729,0.999999,0.000555,0.000071,0.001363,-0.149534,0.047644,0.007671,0
895,598847396,0.999999,0.000694,0.000095,0.001163,-0.149777,0.049536,0.008222,0
896,598864063,0.999999,0.000820,0.000081,0.000887,-0.149989,0.051144,0.008394,0
897,598880730,0.999999,0.000895,0.000123,0.000641,-0.149328,0.052335,0.008778,0
898,598897397,1.000000,0.000771,0.000224,0.000445,-0.147935,0.052979,0.009288,0
899,598914064,1.000000,0.000575,0.000362,0.000326,-0.146984,0.052976,0.009053,0
900,598930731,1.000000,0.000427,0.000429,0.000244,-0.146892,0.053330,0.008001,0
901,598947398,1.000000,0.000359,0.000482,0.000166,-0.146884,0.053529,0.007177,0
902,598964065,1.000000,0.000335,0.000561,0.000122,-0.146997,0.053122,0.006676,0
903,598980732,1.000000,0.000335,0.000692,0.000115,-0.147356,0.052816,0.006947,0
904,598997399,1.000000,0.000373,0.000848,0.000054,-0.147089,0.052645,0.007111,0
905,599014066,0.999999,0.000348,0.000982,0.000009,-0.147520,0.052679,0.006924,0
906,599030733,0.999999,0.000271,0.001078,-0.000060,-0.147582,0.053254,0.007449,0
907,599047400,0.999999,0.000163,0.001230,-0.000164,-0.147102,0.052308,0.007692,0
908,599064067,0.999999,0.000033,0.001342,-0.000239,-0.147153,0.051734,0.006983,0
909,599080734,0.999999,-0.000054,0.001406,-0.000287,-0.147848,0.051117,0.006507,0
910,599097401,0.999999,0.000013,0.001471,-0.000330,-0.148347,0.050487,0.005670,0
911,599114068,0.999999,0.000111,0.001505,-0.000372,-0.148352,0.049990,0.005492,0
912,599130735,0.999999,0.000164,0.001549,-0.000351,-0.148415,0.049920,0.005596,0
913,599147402,0.999999,0.000125,0.001591,-0.000299,-0.148956,0.050472,0.005354,0
914,599164069,0.999999,-0.000050,0.001606,-0.000264,-0.149610,0.051050,0.004831,0
915,599180736,0.999999,-0.000190,0.001581,-0.000270,-0.149304,0.051396,0.005142,0
916,599197403,0.999999,-0.000309,0.001589,-0.000303,-0.149268,0.050726,0.004667,0
917,599214070,0.999999,-0.000356,0.001587,-0.000292,-0.149263,0.050033,0.004362,0
